,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Still,Walk,Run,Cycle,RPM/SPM,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman
2708,135.0,-3.18,-6.89,8.68,1.3,-0.914,0.599,0.0367,-1.44,1.19,0.0,0.0,0.0,1.0,30.0,135000000000.0,-3.5798484026481465,-6.693169334883485,8.23826580563937,1.2441443281980833,-0.8849149703827314,0.5730077451994999,-0.2953595285429249,-0.836671639689113,1.05444837799519
2709,136.0,-2.84,-3.94,7.46,1.34,-1.18,0.262,0.0937,0.914,-0.539,0.0,0.0,0.0,1.0,30.0,136000000000.0,-3.150808333624165,-4.640509774947155,7.7612704961694465,1.3169829484692301,-1.0929476925016532,0.3483584485481602,-0.0809378237892813,0.14705379070328184,0.04696183990785441
2710,136.0,-2.65,-3.58,7.77,1.21,-0.754,0.212,-0.11900000000000001,0.731,-0.664,0.0,0.0,0.0,1.0,30.0,136000000000.0,-2.860388329453819,-3.8498334797342104,7.766620754984795,1.2356890122784727,-0.853992086838225,0.24986305718279025,-0.10191496665983449,0.4751808577293858,-0.40255662494570466
2711,136.0,-2.04,-2.76,7.53,0.9590000000000001,-0.428,0.268,0.315,1.05,-1.19,0.0,0.0,0.0,1.0,30.0,136000000000.0,-2.3846429743668573,-3.037294581875495,7.621597171926475,1.0254391738804824,-0.5536708246965627,0.26296386556469736,0.12785865668917745,0.7981792753444759,-0.9004319757008618
2712,136.0,-1.66,-3.07,8.01,0.773,-0.23,0.335,0.573,0.314,-0.92,0.0,0.0,0.0,1.0,30.0,136000000000.0,-1.9644206032972282,-3.061678462913916,7.859647519365528,0.8336162567751688,-0.3254852948502561,0.31499751673077375,0.37318864312910466,0.5261125714673376,-0.91280422349848
2713,136.0,-1.86,-2.62,7.98,0.44,-0.0556,0.312,0.342,0.43799999999999994,-1.07,0.0,0.0,0.0,1.0,30.0,136000000000.0,-1.9038668312663987,-2.732379512216616,7.933410981978879,0.5345160083396202,-0.1352181610877271,0.31283233410219113,0.35599970437625644,0.4766009538067619,-1.012194129198039
2714,136.0,-1.26,-2.04,7.46,0.102,0.125,0.18600000000000003,0.981,0.8370000000000001,-1.65,0.0,0.0,0.0,1.0,30.0,136000000000.0,-1.5304867701833442,-2.2161673364202144,7.643259713489796,0.20585670347882357,0.048233714083665225,0.221217917434921,0.7004550399949184,0.6791139300302135,-1.4154584104831394
2715,136.0,-1.71,-2.42,8.03,-0.24100000000000002,0.358,0.000687,0.64,0.46399999999999997,-1.05,0.0,0.0,0.0,1.0,30.0,136000000000.0,-1.6345869826960295,-2.3681373680213875,7.880290793337124,-0.13369977295509766,0.26661665730114337,0.06192248063470368,0.6671365504549371,0.5582385729421715,-1.1843906910907258
2716,136.0,-2.31,-2.64,8.15,-0.564,0.504,-0.083,0.24600000000000002,0.413,-0.816,0.0,0.0,0.0,1.0,30.0,136000000000.0,-2.0262607206659777,-2.5708280090874505,8.045594022533868,-0.4606753613709834,0.4339701604449169,-0.042758938276449956,0.43503629535960503,0.4766270995530213,-0.951469004755918
2717,136.0,-2.89,-2.71,7.94,-0.8320000000000001,0.469,-0.16,-0.131,0.659,-0.847,0.0,0.0,0.0,1.0,30.0,136000000000.0,-2.527145443420789,-2.674589444405824,7.980875993980315,-0.7428367157717718,0.45866594597214205,-0.12744532050837745,0.12307769217586201,0.5791048220090287,-0.8854165890144989
2718,136.0,-2.94,-2.64,7.7,-1.07,0.593,-0.168,0.00168,1.16,-0.851,0.0,0.0,0.0,1.0,30.0,136000000000.0,-2.766560911262955,-2.6488009326074464,7.808728344363622,-0.9914408651254427,0.5533704548562631,-0.15673905899199012,0.056171991995530426,0.9055174521338614,-0.8636560851297129
2719,136.0,-2.76,-3.28,6.53,-1.18,0.685,-0.299,0.389,1.02,-1.7,0.0,0.0,0.0,1.0,30.0,136000000000.0,-2.7627562161711925,-3.119399217896659,7.025002080473892,-1.1347227217179245,0.6461683103980154,-0.2594979746249216,0.23960291574612197,0.9698466923988793,-1.3924496805066617
2720,136.0,-3.65,-4.36,7.24,-1.38,0.8690000000000001,-0.374,-0.285,0.499,-0.5820000000000001,0.0,0.0,0.0,1.0,30.0,136000000000.0,-3.2772712568846254,-4.044344643580801,7.156773120994681,-1.3211034713348813,0.8032630126695801,-0.34220588882138697,-0.04952058011624255,0.705271743762288,-0.8800282240987654
2721,136.0,-4.08,-5.93,6.8,-1.42,0.713,-0.578,-0.514,-0.465,-0.526,0.0,0.0,0.0,1.0,30.0,136000000000.0,-3.742775705408544,-5.450218293682745,6.93810872460462,-1.3962527131886961,0.7396282573123328,-0.5125263491628227,-0.3055083188496538,0.04768064052718146,-0.6561874913800314
2722,136.0,-3.76,-7.84,7.21,-1.52,0.62,-0.863,-0.14800000000000002,-1.74,0.43200000000000005,0.0,0.0,0.0,1.0,30.0,136000000000.0,-3.7527641132566925,-7.231949848891701,7.1047495903119575,-1.4902855120437277,0.6552912257964275,-0.7656829136512742,-0.21870103249015121,-0.956840654275547,0.031838736703610704
2723,136.0,-3.11,-8.4,6.28,-1.57,0.816,-1.05,0.436,-1.64,0.11800000000000001,0.0,0.0,0.0,1.0,30.0,136000000000.0,-3.3800234659210684,-8.102803866326186,6.599264700161898,-1.5508588198917994,0.7685897098901201,-0.9710527882662716,0.14212320968245473,-1.340716877430606,0.08631575407790468
2724,136.0,-5.94,-8.06,6.55,-1.33,0.45899999999999996,-1.06,-2.57,-0.6729999999999999,1.05,0.0,0.0,0.0,1.0,30.0,136000000000.0,-4.8645605711993305,-8.070891224848133,6.569070721573135,-1.383033143168203,0.5503312526391568,-1.0353017198657375,-1.352604528386035,-0.9655179601698949,0.6956225163796897
2725,136.0,-3.95,-8.12,5.84,-0.9309999999999999,-0.0855,-0.787,-0.882,-0.278,0.812,0.0,0.0,0.0,1.0,30.0,136000000000.0,-4.3342045371652445,-8.107504796960038,6.122226910365768,-1.0395431983602064,0.10207493013055585,-0.8559466829076152,-1.0932410844373588,-0.579192564524282,0.7692042702806858
2726,136.0,-4.23,-8.49,5.77,-0.623,0.122,-0.509,-1.45,-0.354,1.06,0.0,0.0,0.0,1.0,30.0,136000000000.0,-4.273776065213345,-8.392678677005554,5.906348735802271,-0.723021297872243,0.11612195769652832,-0.6053377274405396,-1.2898610349583826,-0.45265389872157225,0.9530650931784159
2727,136.0,-4.56,-8.83,6.04,-0.261,-0.157,-0.17600000000000002,-1.93,-0.5379999999999999,1.52,0.0,0.0,0.0,1.0,30.0,136000000000.0,-4.439758038684425,-8.718728965698674,5.988262923209644,-0.3719415862246772,-0.07642700215589883,-0.2952154925515662,-1.642659686951944,-0.5006109897745438,1.3115199288197814
2728,136.0,-3.7,-9.05,5.25,0.0687,-0.188,0.0917,-1.13,-0.7140000000000001,0.762,0.0,0.0,0.0,1.0,30.0,136000000000.0,-4.010770449384152,-8.965712343189923,5.535785162738193,-0.037107836254969495,-0.1550851342651276,-0.01573598232266038,-1.3601184375242017,-0.6205170767084023,0.9640760312815554
2729,137.0,-2.74,-8.62,5.01,0.162,-0.0916,0.23800000000000002,-0.14300000000000002,-0.33,0.46,0.0,0.0,0.0,1.0,30.0,137000000000.0,-3.2738473553777707,-8.70796212532196,5.213534130102499,0.11418978432385435,-0.1103285856817991,0.16754437345822168,-0.6893300613218606,-0.4572717135756287,0.6453648497024715
2730,137.0,-3.68,-8.38,5.6,0.298,-0.0232,0.348,-0.9940000000000001,-0.18100000000000002,0.937,0.0,0.0,0.0,1.0,30.0,137000000000.0,-3.5093763725185463,-8.463445973557278,5.450397126550952,0.2538630885832046,-0.04890357825084227,0.29789233823015837,-0.8572422875263459,-0.30203099696533686,0.8297564328471826
2731,137.0,-3.44,-7.56,4.95,0.51,-0.304,0.425,-0.611,0.486,0.11199999999999999,0.0,0.0,0.0,1.0,30.0,137000000000.0,-3.469144866247148,-7.789870561028854,5.143706040823609,0.44849582847421543,-0.22874465825273593,0.3897056433034224,-0.7215312021823923,0.14077399665865203,0.37594194993625746
2732,137.0,-3.73,-8.78,5.76,0.5589999999999999,-0.36700000000000005,0.551,-0.7709999999999999,-0.929,0.684,0.0,0.0,0.0,1.0,30.0,137000000000.0,-3.6204154500446237,-8.528073666391283,5.5214297558272,0.532465504399247,-0.32621365919818385,0.5062129119868712,-0.7487948704265073,-0.4603461085173602,0.5707172328824173
2733,137.0,-3.12,-8.39,5.37,0.527,-0.26,0.628,-0.00371,-0.787,0.0241,0.0,0.0,0.0,1.0,30.0,137000000000.0,-3.3302231584188315,-8.425131384974657,5.428619123715931,0.5283123966692277,-0.27953351342886285,0.594183029505162,-0.3381575342010723,-0.6438972313041683,0.22510860199361432
2734,137.0,-2.45,-7.24,5.45,0.619,-0.322,0.5529999999999999,0.794,0.125,-0.151,0.0,0.0,0.0,1.0,30.0,137000000000.0,-2.8197794796559448,-7.541541786361154,5.441723242059826,0.5972239045962803,-0.30947206957057305,0.5644353959147836,0.28580650623637716,-0.21184375333410843,-0.012692859066621237
2735,137.0,-4.49,-7.95,6.91,0.7829999999999999,-0.304,0.5429999999999999,-1.17,-0.852,1.01,0.0,0.0,0.0,1.0,30.0,137000000000.0,-3.7883445849352064,-7.846072739960285,6.341622843212851,0.7383910253990551,-0.3056142941836996,0.5489520182128363,-0.5165295925730226,-0.5715559758934954,0.6339231901695589
2736,137.0,-3.26,-7.28,7.19,0.978,-0.461,0.585,0.16699999999999998,-0.54,0.937,0.0,0.0,0.0,1.0,30.0,137000000000.0,-3.4819561759424946,-7.4240303323027295,6.861589117775664,0.9204645494000795,-0.41516006207571127,0.5749904333839957,-0.13981711251472562,-0.5538242696139227,0.8255489694732423
2737,137.0,-3.93,-7.64,7.54,1.21,-0.659,0.5770000000000001,-0.518,-1.34,0.84,0.0,0.0,0.0,1.0,30.0,137000000000.0,-3.7417779973483167,-7.585049101686845,7.277383829601525,1.140476133271273,-0.5870653968356055,0.576442013460183,-0.3482443970353525,-0.9955867824716746,0.8346858782848353
2738,137.0,-3.32,-5.34,7.16,1.15,-0.42100000000000004,0.51,0.0816,0.44799999999999995,0.00946,0.0,0.0,0.0,1.0,30.0,137000000000.0,-3.4971877973890044,-5.911224965524515,7.205439756959528,1.147713089843157,-0.46999052541458575,0.5284491460748321,-0.11134499614374849,-0.1844163546172941,0.312921892957714
2739,137.0,-2.75,-5.12,8.32,1.37,-0.7879999999999999,0.521,0.602,0.165,0.774,0.0,0.0,0.0,1.0,30.0,137000000000.0,-3.063891643976878,-5.321317277090976,7.888548130333717,1.3166239768580823,-0.6941848395881538,0.5230684466882003,0.2817995970429039,0.011925299323535532,0.6044468576726124
2740,137.0,-4.27,-3.27,7.63,1.18,-1.17,0.218,-1.27,1.43,-0.43700000000000006,0.0,0.0,0.0,1.0,30.0,137000000000.0,-3.763317015784034,-3.7919321816678346,7.730085306957864,1.2128064130302791,-1.0296309713060778,0.3027092659063066,-0.5734410210553104,0.8087601152680599,-0.05402675644302779
2741,137.0,-2.45,-3.71,7.57,1.02,-0.551,0.196,0.264,0.503,-0.8590000000000001,0.0,0.0,0.0,1.0,30.0,137000000000.0,-3.001721079023198,-3.730846654152822,7.6319699049425385,1.0662970897991444,-0.6921996828474821,0.22563027790382123,-0.1119035999780979,0.6369494924918808,-0.5629856645880855
2742,137.0,-1.91,-3.27,7.92,0.863,-0.268,0.159,0.611,0.502,-0.772,0.0,0.0,0.0,1.0,30.0,137000000000.0,-2.3686291572125,-3.387256691436909,7.808502198227276,0.9118161304283614,-0.3931420547575977,0.17750142486857723,0.2865090118510237,0.5611195813767753,-0.6951387674656048
2743,137.0,-1.88,-3.51,7.85,0.6709999999999999,0.0428,0.19899999999999998,0.626,-0.0981,-0.997,0.0,0.0,0.0,1.0,30.0,137000000000.0,-2.0852718311545164,-3.478769482970897,7.833935940961281,0.7288253072056016,-0.08580613551476735,0.19303042691406994,0.4736120860201432,0.19069541946280627,-0.8859959775479243
2744,137.0,-2.02,-2.8,7.52,0.429,0.0831,0.0887,0.547,0.341,-1.4,0.0,0.0,0.0,1.0,30.0,137000000000.0,-2.0474205148874205,-2.9727044264574274,7.6415261155966006,0.500994711518985,0.03327143727885594,0.11766973970677286,0.5140582351593258,0.2751535370299673,-1.2109843012911892
2745,137.0,-1.33,-1.82,7.36,0.0816,0.299,-0.0934,1.32,1.19,-1.59,0.0,0.0,0.0,1.0,30.0,137000000000.0,-1.6313865111592065,-2.113291359386263,7.468980208329218,0.1823059922188821,0.22060810123619312,-0.03479163403116442,0.958235555322409,0.7892178420693836,-1.4506238522994714
2746,137.0,-2.26,-2.46,8.39,-0.239,0.593,-0.28600000000000003,0.541,0.6,-0.496,0.0,0.0,0.0,1.0,30.0,137000000000.0,-1.9959211081069306,-2.3717843222945065,8.033468976394639,-0.13783506343398982,0.4831416264868807,-0.21624622994803905,0.7282852499145207,0.6828938586672784,-0.8470456524461316
2747,137.0,-2.43,-2.59,8.15,-0.46299999999999997,0.6509999999999999,-0.392,0.581,0.659,-0.596,0.0,0.0,0.0,1.0,30.0,137000000000.0,-2.247644628910607,-2.534477667895542,8.104890041061676,-0.38492067258670193,0.6014805520036911,-0.34319791663805177,0.6471121685152303,0.6694675733617167,-0.6883175085441283
2748,137.0,-2.91,-2.53,6.92,-0.67,0.648,-0.535,0.306,1.02,-1.63,0.0,0.0,0.0,1.0,30.0,137000000000.0,-2.6317462867239314,-2.5311392656354137,7.378676735736369,-0.6015461311666795,0.6342764194446671,-0.4817417597433843,0.45911560576499655,0.8664363484640911,-1.2837132908229245
2749,138.0,-3.5,-2.57,7.15,-0.972,0.85,-0.532,-0.0968,1.41,-1.14,0.0,0.0,0.0,1.0,30.0,138000000000.0,-3.1352488806674605,-2.560112319169381,7.238521933357259,-0.8830457960797357,0.7863599618844832,-0.5180446476235601,0.15273479951523672,1.1718719023475601,-1.1928479546398425
2750,138.0,-3.59,-3.35,7.61,-1.25,0.875,-0.569,0.0625,1.16,-0.293,0.0,0.0,0.0,1.0,30.0,138000000000.0,-3.398960191619125,-3.1490228219599343,7.466199118255435,-1.161886141220523,0.8488505318723063,-0.554851078756863,0.1030038504887121,1.165200905350959,-0.6239028198037223
2751,138.0,-3.84,-5.05,6.87,-1.42,0.828,-0.7070000000000001,-0.0169,0.0651,-0.574,0.0,0.0,0.0,1.0,30.0,138000000000.0,-3.6547202775717276,-4.566320116716418,7.100791503807706,-1.3580210941172592,0.8341510678062714,-0.6647523655409222,0.03692144912544243,0.5470397217459211,-0.5923508601069276
2752,138.0,-4.14,-6.51,6.65,-1.53,0.69,-0.848,-0.23800000000000002,-0.728,-0.23800000000000002,0.0,0.0,0.0,1.0,30.0,138000000000.0,-3.936135177467805,-6.015454972340354,6.82450363871482,-1.488704021259885,0.7325256315805229,-0.7971170730258255,-0.11459553677037068,-0.16942187743206316,-0.3683061239329036
2753,138.0,-3.67,-6.61,6.46,-1.51,0.607,-1.04,0.18600000000000003,-0.158,0.165,0.0,0.0,0.0,1.0,30.0,138000000000.0,-3.781802737846144,-6.458725503796274,6.601101152034767,-1.5048863550207106,0.644030986841141,-0.9725579423412299,0.05107116406331774,-0.16300377820271847,-0.031113678235232534
2754,138.0,-5.93,-9.14,6.69,-1.24,0.272,-1.02,-2.28,-2.08,0.943,0.0,0.0,0.0,1.0,30.0,138000000000.0,-5.027547836112133,-8.45778327217386,6.65558685931085,-1.303605107364312,0.3817519085446607,-1.0068266079178267,-1.233648040026513,-1.240189152527821,0.5847873231669283
2755,138.0,-4.12,-8.04,6.34,-1.08,0.0922,-0.879,-0.762,-0.485,1.06,0.0,0.0,0.0,1.0,30.0,138000000000.0,-4.501258411437593,-8.146299734685082,6.462165299317357,-1.1336925878180684,0.17761996131220956,-0.9144940030938885,-0.9737094846838333,-0.815838432548107,0.8852490960074609
2756,138.0,-4.88,-8.48,6.03,-0.7709999999999999,0.0275,-0.6409999999999999,-1.82,-0.5539999999999999,1.13,0.0,0.0,0.0,1.0,30.0,138000000000.0,-4.720891713294985,-8.395093772042786,6.197293414644028,-0.8580905710677509,0.07178650097415994,-0.7169418797003311,-1.4401241419270732,-0.6687079810520712,1.0399972782951186
2757,138.0,-3.48,-9.79,6.12,-0.435,-0.17,-0.33399999999999996,-0.648,-1.63,1.48,0.0,0.0,0.0,1.0,30.0,138000000000.0,-4.001295381842444,-9.435083411967426,6.149920586021887,-0.5365934497998008,-0.09867119166906442,-0.44033261297870646,-1.003562134346519,-1.208870620689437,1.318196968481656
2758,138.0,-3.72,-8.49,4.8,0.0107,-0.139,-0.0488,-1.02,-0.249,0.23199999999999998,0.0,0.0,0.0,1.0,30.0,138000000000.0,-3.8381714724930944,-8.730464561950566,5.322560931254616,-0.12071731885319598,-0.12710270166968107,-0.15751803314880358,-1.0126214963085025,-0.6695066796302249,0.6314292873627195
2759,138.0,-3.57,-7.62,5.19,0.129,-0.14800000000000002,0.11199999999999999,-0.882,0.606,0.578,0.0,0.0,0.0,1.0,30.0,138000000000.0,-3.682658097117041,-7.902543826215271,5.241315015303233,0.06903731738769836,-0.14183514347387652,0.03716212265235591,-0.9406323129440268,0.04721732112056709,0.5976476599018576
2760,138.0,-3.83,-8.24,5.63,0.287,-0.0684,0.22899999999999998,-1.1,-0.0761,0.925,0.0,0.0,0.0,1.0,30.0,138000000000.0,-3.768102006828669,-8.1541382984412,5.479538225026175,0.23466231672302068,-0.09006391365594234,0.17573180332628954,-1.0284643638790507,-0.022076304854962855,0.8046221045438109
2761,138.0,-4.75,-8.81,6.06,0.43200000000000005,-0.066,0.24600000000000002,-1.93,-0.78,1.18,0.0,0.0,0.0,1.0,30.0,138000000000.0,-4.337507215225994,-8.643124451219192,5.835300392990109,0.3846148455426296,-0.07309903260652043,0.22648842418705575,-1.525326111208181,-0.4479635922974665,1.0419615343889397
2762,138.0,-4.27,-8.48,5.8,0.586,-0.187,0.306,-1.34,-0.622,0.718,0.0,0.0,0.0,1.0,30.0,138000000000.0,-4.298359593902854,-8.521504648686875,5.813665070453253,0.5376429684587032,-0.1533983750727062,0.2839217783633736,-1.423187670392204,-0.5457569294498363,0.83713099219927
2763,138.0,-3.9,-7.04,5.36,0.624,-0.431,0.45299999999999996,-0.9059999999999999,0.596,-0.0248,0.0,0.0,0.0,1.0,30.0,138000000000.0,-4.06734988122587,-7.416950423419153,5.535616033698063,0.6032637674930704,-0.3491054593935761,0.40605155011857513,-1.1381509338949591,0.0958113310147477,0.29215953414430806
2764,138.0,-3.49,-7.22,5.85,0.7020000000000001,-0.52,0.5770000000000001,-0.40399999999999997,0.161,0.179,0.0,0.0,0.0,1.0,30.0,138000000000.0,-3.732543184100914,-7.270111431930367,5.728300381478041,0.6782912531363247,-0.4695848306284146,0.5295322475375878,-0.7335396069136149,0.13244170155462182,0.22061237546330087
2765,138.0,-4.17,-7.47,7.61,0.956,-0.515,0.58,-1.02,-0.413,1.57,0.0,0.0,0.0,1.0,30.0,138000000000.0,-3.986225577380391,-7.419140680815956,6.881585021561907,0.8893159361981375,-0.5016021783927577,0.5659864558977085,-0.891416017507835,-0.1740491651511512,1.073787137547119
2766,138.0,-3.96,-8.03,6.33,0.9129999999999999,-0.18100000000000002,0.614,-0.767,-1.35,-0.102,0.0,0.0,0.0,1.0,30.0,138000000000.0,-3.971017318746206,-7.874574236374308,6.543521193702075,0.907312920555579,-0.27558001447439684,0.6006679515302745,-0.8228468436885434,-0.8348314358291546,0.33037445724960113
2767,138.0,-3.98,-6.47,6.74,0.95,-0.294,0.795,-0.6659999999999999,-0.193,-0.0277,0.0,0.0,0.0,1.0,30.0,138000000000.0,-3.976226410105387,-6.827376307794202,6.663941959658112,0.939749874579098,-0.28856596759710856,0.7410392498625059,-0.7364041186699661,-0.47417790342729876,0.10397540628378785
2768,138.0,-2.96,-6.43,6.99,1.03,-0.604,0.852,0.424,-0.608,-0.13699999999999998,0.0,0.0,0.0,1.0,30.0,138000000000.0,-3.386914085273218,-6.531107336588512,6.863781208895029,1.0083289176172467,-0.5109446033604619,0.8211891946502353,-0.09687260602989534,-0.5493742904771348,-0.0483856488464334
2769,139.0,-4.82,-4.83,9.39,1.27,-0.8140000000000001,0.557,-1.49,0.469,1.83,0.0,0.0,0.0,1.0,30.0,139000000000.0,-4.217964446253813,-5.262825570602922,8.412088648521642,1.207166943798757,-0.7245964195381845,0.6303581918587565,-0.864664502985958,0.022863638351289794,1.1392576748622507
2770,139.0,-2.38,-3.88,7.1,1.35,-1.45,0.32899999999999996,0.7120000000000001,0.8059999999999999,-0.9359999999999999,0.0,0.0,0.0,1.0,30.0,139000000000.0,-3.1521241342651516,-4.231842871739002,7.607915829177529,1.315702627301634,-1.2360006016412357,0.4126790293637524,0.004279885073975032,0.4629182679264396,-0.1728615139050056
2771,139.0,-2.49,-4.19,7.59,1.23,-0.643,0.19399999999999998,0.301,0.271,-1.37,0.0,0.0,0.0,1.0,30.0,139000000000.0,-2.768156626593415,-4.20064644152566,7.596935397998124,1.2505791197835268,-0.8179395767326021,0.25472126546363805,0.167810728411327,0.35507686507725666,-0.9297739746760706
2772,139.0,-2.17,-2.53,7.13,0.8440000000000001,-0.41700000000000004,0.253,0.302,1.17,-1.61,0.0,0.0,0.0,1.0,30.0,139000000000.0,-2.42128408224953,-2.955075209847096,7.310753030244204,0.9416286678501702,-0.5352801433484988,0.2534779425668674,0.2417662220062627,0.8129928801768459,-1.3598591899337096
2773,139.0,-2.98,-2.51,7.8,0.636,-0.182,0.35700000000000004,-0.59,0.82,-1.11,0.0,0.0,0.0,1.0,30.0,139000000000.0,-2.7452849119229237,-2.6232438504856845,7.610610239019358,0.7093882177694677,-0.28622025773123294,0.32825471529833444,-0.21664364321815865,0.8169302690457385,-1.2018812075075689
2774,139.0,-2.25,-2.61,7.91,0.39399999999999996,0.0348,0.337,0.172,0.446,-1.09,0.0,0.0,0.0,1.0,30.0,139000000000.0,-2.45806789910608,-2.6133696550037993,7.794104676102863,0.4697317149002867,-0.059903354666931447,0.33457167954787176,-0.0024511409386734906,0.608499672501178,-1.1311423118240465
2775,139.0,-1.66,-2.56,7.41,0.127,0.23600000000000002,0.247,0.8540000000000001,0.321,-1.62,0.0,0.0,0.0,1.0,30.0,139000000000.0,-1.9952662225857272,-2.5735792029974616,7.558688691894066,0.20929750397601687,0.1487063185344844,0.27131628626719356,0.46956328018442456,0.4469498266455669,-1.4402314290459794
2776,139.0,-1.75,-2.21,7.32,-0.314,0.632,0.0709,0.9740000000000001,0.687,-1.64,0.0,0.0,0.0,1.0,30.0,139000000000.0,-1.8530357001124196,-2.3025082395885175,7.412397656966307,-0.18834464860399003,0.4894248029354294,0.12655019118895383,0.7475726047108078,0.5818371665495543,-1.566538711747046
2777,139.0,-2.7,-2.62,7.63,-0.6990000000000001,0.759,-0.141,0.348,0.48100000000000004,-1.16,0.0,0.0,0.0,1.0,30.0,139000000000.0,-2.34419253533144,-2.539218080711903,7.545765146428102,-0.5763803031242926,0.6794733214815941,-0.06670853862300699,0.5273568404823038,0.5251754384740926,-1.3094972379991645
2778,139.0,-2.57,-2.65,8.64,-0.8859999999999999,0.713,-0.265,0.777,0.8390000000000001,0.111,0.0,0.0,0.0,1.0,30.0,139000000000.0,-2.4751388346003695,-2.6218129880779695,8.216416584763074,-0.8116534134135,0.7031093810451685,-0.20993980542850818,0.6649422488333647,0.7015175840703008,-0.4113621690650753
2779,139.0,-3.43,-2.65,7.12,-1.1,0.845,-0.41200000000000003,0.154,1.29,-1.12,0.0,0.0,0.0,1.0,30.0,139000000000.0,-3.0288653547358653,-2.6428282361101494,7.544428114256553,-1.030761595069569,0.8031412360712982,-0.35589334066721134,0.3833475302742786,1.032193580411009,-0.8594112562102336
