,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Still,Walk,Run,Cycle,RPM,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman,Acceleration x (m/s^2)_kalman_max_freq,Acceleration y (m/s^2)_kalman_max_freq,Acceleration z (m/s^2)_kalman_max_freq,Gyroscope x (rad/s)_kalman_max_freq,Gyroscope y (rad/s)_kalman_max_freq,Gyroscope z (rad/s)_kalman_max_freq,Linear Acceleration x (m/s^2)_kalman_max_freq,Linear Acceleration y (m/s^2)_kalman_max_freq,Linear Acceleration z (m/s^2)_kalman_max_freq,0,1,2,3,4,5,0_max_freq,1_max_freq,2_max_freq,3_max_freq,4_max_freq,5_max_freq
3392,3392,3392,3392,170,-3.59,-8.39,4.99,0.396,-0.0812,0.227,-0.971,0.0108,0.663,0,0,0,1,30,1.7E+11,-3.87308401,-8.398874856,5.314965795,0.299503655,-0.055936849,0.126099189,-1.240603085,-0.092492217,0.981302698,0.124193194,0.1761202,0.027736795,1.004817363,1.675812751,1.528022284,2.49600846,2.632757532,2.675766252,-1.905171155,0.562444445,-0.001891478,-0.490958891,-0.642438124,-0.356935282,2.084753167,1.096269439,2.907709503,3.139302377,2.49589396,2.174898836
3393,3393,3393,3393,170,-3.41,-8.53,4.79,0.562,-0.222,0.382,-0.715,-0.25,0.286,0,0,0,1,30,1.7E+11,-3.604540434,-8.496636637,4.993216785,0.498968777,-0.173010142,0.310943254,-0.950928351,-0.180997914,0.541685001,0.134436518,0.241411218,0.035411194,1.074083613,1.818661445,1.519970905,2.335077116,2.482571052,2.146574555,-1.677113643,0.921023577,-0.603779788,-0.597557461,-0.701382628,-0.324956041,1.766860658,1.119040462,2.880677877,3.106600074,2.404890851,2.099072089
3394,3394,3394,3394,170,-3.4,-8.67,6.15,0.743,-0.26,0.409,-0.592,-0.594,1.36,0,0,0,1,30,1.7E+11,-3.485926958,-8.625889903,5.702203658,0.684402658,-0.23433734,0.381772296,-0.753112794,-0.413069214,1.059079467,0.142732311,0.29968478,0.044791086,1.224800858,1.991513172,1.600345185,2.145611171,2.317760163,1.892887534,-1.603358706,1.250036399,-0.235538385,0.082166509,-0.451659622,-0.468413775,1.533907284,1.295672703,2.85477401,3.266299136,2.467144482,2.260673397
3395,3395,3395,3395,170,-4.05,-8.68,5.83,0.796,-0.139,0.489,-1.12,-0.848,0.708,0,0,0,1,30,1.7E+11,-3.813034498,-8.666232586,5.780529369,0.769203001,-0.167125221,0.459225757,-0.955314708,-0.657462543,0.837103128,0.155686089,0.343614334,0.050863408,1.570175862,2.370546524,1.837589291,2.041390604,2.05362674,1.653774057,-1.806907998,1.275070757,-0.186192883,-0.179847441,-0.156927118,-0.544985977,1.37955516,1.85455703,2.808033336,3.109768216,2.25441992,2.762621258
3396,3396,3396,3396,170,-3.94,-7.28,5.18,0.988,-0.197,0.692,-0.85,0.226,-0.317,0,0,0,1,30,1.7E+11,-3.886662157,-7.632709815,5.41246773,0.93546196,-0.188186717,0.627364858,-0.897272808,-0.16103331,0.107400552,0.176834727,0.377265229,0.055326392,2.423346388,3.025311343,2.200950527,1.972768176,2.085810879,1.590314567,-1.237500699,1.444979861,-0.421848019,-0.981322542,-0.484137224,-0.481498858,1.393502785,2.400329232,3.303007686,3.226740574,2.327859732,3.012324054
3397,3397,3397,3397,170,-3.75,-7.14,6.74,1.07,-0.599,0.678,-0.496,-0.0109,0.839,0,0,0,1,30,1.7E+11,-3.807411416,-7.265363792,6.226105671,1.037694467,-0.477807021,0.663939969,-0.676120015,-0.076671427,0.569967526,0.184891114,0.38921664,0.0528696,2.751072982,3.257090906,2.518689758,2.005964602,2.23018488,1.547180567,-0.901360906,1.90811432,0.154592676,-0.406688476,-0.397139043,-0.303913046,1.441449283,2.545703747,3.169332378,3.280560431,2.363984091,2.801861924
3398,3398,3398,3398,170,-4.7,-8.08,6.59,1.15,-0.519,0.726,-1.38,-1.41,0.219,0,0,0,1,30,1.7E+11,-4.325025754,-7.872725881,6.449134832,1.123032928,-0.506847762,0.708767613,-1.064048171,-0.825886289,0.348061958,0.184466536,0.371874676,0.049979569,2.033998896,2.507445444,2.235069388,2.125961353,2.279971046,1.66620167,-1.554124942,2.00450406,0.199658555,-0.545658239,0.354780026,-0.231942514,1.519983544,1.791262527,2.994898211,3.370874343,2.512525051,2.306230177
3399,3399,3399,3399,170,-3.63,-6.8,6.84,1.2,-0.913,0.782,-0.306,-0.638,-0.021,0,0,0,1,30,1.7E+11,-3.921978572,-7.072941915,6.688694289,1.181518532,-0.793182071,0.761665348,-0.64626639,-0.720310516,0.114715861,0.148535032,0.318909002,0.040072479,1.600024499,2.185300268,2.068586612,2.109770887,2.24075663,1.647127469,-0.893008248,2.346978411,0.046162591,-0.334796654,0.358905597,0.07850046,1.53057942,1.531716311,2.608851903,3.189608586,2.536116109,2.110616628
3400,3400,3400,3400,170,-3.7,-5.54,7.33,1.14,-0.819,0.776,-0.442,0.08,-0.0184,0,0,0,1,30,1.7E+11,-3.793252647,-5.930037997,7.081747398,1.149969511,-0.811383524,0.772019671,-0.533689409,-0.270605501,0.03055095,0.104886892,0.248569687,0.030082612,1.448933699,1.966819129,1.888190816,2.248717739,2.435692773,1.69253276,-0.228311043,2.342441976,0.382161047,-0.423141268,0.243345938,0.109894928,1.514179611,1.455334563,2.934597755,3.491082382,2.488448801,2.007333474
3401,3401,3401,3401,170,-2.9,-5.16,7.94,1.16,-1.03,0.722,0.275,-0.0489,0.194,0,0,0,1,30,1.7E+11,-3.275253161,-5.355926488,7.607766285,1.157591431,-0.965506499,0.735889114,-0.08799781,-0.146026261,0.133894572,0.064194963,0.164275376,0.0186014,1.408530701,1.754469816,1.610326879,2.198496515,2.598960964,1.737367145,0.428596651,2.489905429,0.452216747,0.118874867,0.257806058,0.270898766,1.55134235,1.386222827,3.09683037,3.683364706,2.442246009,2.120577707
3402,3402,3402,3402,170,-1.72,-4.18,8.23,1.25,-1.2,0.56,1.17,0.372,0.0446,0,0,0,1,30,1.7E+11,-2.373357811,-4.479199757,7.989130027,1.227810649,-1.130822713,0.608839659,0.605320324,0.145059521,0.077436463,0.067066486,0.099340739,0.011158628,1.371074333,1.512711108,1.361062345,2.452645711,3.157520689,2.012917798,1.450704619,2.57900381,0.237669406,0.743203114,0.103683719,0.579175113,2.144971348,1.316334458,3.125911619,3.878544648,2.404011498,2.683190196
3403,3403,3403,3403,170,-3.2,-3.52,6.83,1.15,-0.986,0.0984,-0.733,0.497,-1.77,0,0,0,1,30,1.7E+11,-2.852729801,-3.764056447,7.278704816,1.168684048,-1.028723775,0.240135307,-0.132265831,0.342819515,-1.090638639,0.075136203,0.063568554,0.010469824,1.303213685,1.432953006,1.361961777,2.319319077,3.429906421,2.938119622,1.280851976,1.910489877,-0.025285562,-0.626140459,0.276062423,1.246213422,3.353947136,1.272391596,2.928723969,3.773581097,2.603375712,3.611546458
3404,3404,3404,3404,170,-1.76,-2.69,7.21,0.899,-0.537,0.15,0.461,0.845,-1.66,0,0,0,1,30,1.7E+11,-2.219052933,-2.963280362,7.236595991,0.963757124,-0.682062158,0.175028145,0.194699738,0.625001357,-1.450627635,0.082694327,0.062734775,0.014292234,1.209674807,1.444373857,1.524249117,2.173522253,2.965879364,3.178205085,2.023718795,1.32153812,-0.385099759,-0.640904835,0.139986139,0.958094341,2.955507053,1.254488711,2.733219254,3.472167296,2.553703822,3.014061854
3405,3405,3405,3405,170,-1.44,-1.82,7.33,0.484,-0.0782,0.125,0.64,1.34,-1.72,0,0,0,1,30,1.7E+11,-1.767278137,-2.110893523,7.293842808,0.599200345,-0.25634381,0.138891465,0.440117294,1.026768527,-1.620943202,0.100080828,0.126735466,0.021575074,1.127127402,1.522639978,1.610847624,2.40932484,2.961947415,3.360315554,2.706924443,0.60308109,-0.468636075,-0.689539156,-0.08683625,0.495679134,2.566621486,1.22399228,2.903112258,3.348559726,2.75400519,2.429688912
3406,3406,3406,3406,170,-1.37,-1.86,7.77,0.0418,0.217,0.124,0.732,1.15,-1.32,0,0,0,1,30,1.7E+11,-1.536895512,-1.923836751,7.585677227,0.175644209,0.077360063,0.128134956,0.600982101,1.096013901,-1.430666453,0.124313071,0.200743783,0.026562682,1.104436083,1.688734735,1.609995756,2.570242454,2.666045096,2.644098624,2.956044872,0.018098204,-0.332265806,-0.422341458,-0.10095934,0.015413499,2.143955697,1.194258287,2.765127009,3.224676885,2.499558639,2.102234924
3407,3407,3407,3407,170,-2.44,-2.45,7.99,-0.437,0.462,0.0923,-0.181,0.604,-1.05,0,0,0,1,30,1.7E+11,-2.060608194,-2.316124334,7.833484551,-0.289890516,0.348528377,0.102250398,0.170009661,0.819544796,-1.189983174,0.147997819,0.276649193,0.036359298,1.159556028,1.7681107,1.582960139,2.527898982,2.50646179,2.30532185,2.382687522,-0.541704516,0.12796612,-0.511254355,0.224891611,-0.347349328,1.833835263,1.202053056,3.042023928,3.298153811,2.51122629,2.001842906
3408,3408,3408,3408,170,-2.04,-2.11,6.57,-0.845,0.504,0.0575,0.435,1.2,-2.33,0,0,0,1,30,1.7E+11,-2.048657426,-2.162445698,7.059101111,-0.711705899,0.458134725,0.069925978,0.31605333,1.033327611,-1.910779381,0.153506732,0.33585524,0.042884846,1.315047208,2.106196196,1.653577662,2.25528624,2.16026154,1.922084141,2.543843533,-1.071538412,-0.501740025,-1.096079853,-0.140667176,-0.266330213,1.517744501,1.496069567,2.662578984,3.331384467,2.579681395,2.143680619
3409,3409,3409,3409,170,-2.99,-2.35,7.15,-1.36,0.974,-0.0244,-0.224,1.43,-1.47,0,0,0,1,30,1.7E+11,-2.594544447,-2.302279067,7.114812657,-1.204330191,0.821815905,0.001791777,0.018414668,1.25622302,-1.632088664,0.174852391,0.390755896,0.049670451,1.750808219,2.785994523,1.71689901,2.156322682,2.067016383,1.69037419,2.224184345,-1.787938496,0.042964967,-1.336279174,-0.334846254,-0.668385001,1.410279108,2.125999378,2.943491371,3.047915685,2.630979635,2.855489272
3410,3410,3410,3410,171,-2.86,-3.86,7.43,-1.3,0.817,-0.194,0.289,0.495,-0.777,0,0,0,1,30,1.71E+11,-2.748482754,-3.463657183,7.307989344,-1.277027517,0.818420708,-0.139633915,0.167541897,0.828481785,-1.091443398,0.186918677,0.420695352,0.051499559,2.81349094,3.623866544,2.179747966,1.928018346,2.039569163,1.52955999,1.689424926,-1.894531958,0.164185673,-0.654248586,-0.248843541,-0.622601659,1.372577207,2.909863438,3.226893696,3.250368145,2.61959335,3.30377626
3411,3411,3411,3411,171,-3.44,-5.14,7.37,-1.47,1,-0.376,0.0258,-0.187,-0.354,0,0,0,1,30,1.71E+11,-3.149495443,-4.713475297,7.345995304,-1.42366304,0.946432763,-0.310367512,0.089423931,0.257869196,-0.625181475,0.193131817,0.427523776,0.05005015,3.024057206,2.843945821,2.605375616,1.932987091,2.141743344,1.532670926,0.862234212,-2.224088355,0.288801966,-0.19649662,-0.042318457,-0.665746718,1.443698395,2.470614507,3.135070153,3.262980245,2.51397926,2.963949575
3412,3412,3412,3412,171,-3.04,-5.84,6.51,-1.42,0.735,-0.658,0.661,-0.236,-0.641,0,0,0,1,30,1.71E+11,-3.085998728,-5.553369899,6.833617982,-1.420879545,0.797374242,-0.56147184,0.404435669,-0.019642409,-0.635183006,0.183036502,0.398080755,0.045441974,2.193251879,2.094423488,2.337250408,2.09134825,2.291611113,1.613249698,0.529271106,-2.330922978,-0.22973575,0.150371449,-0.227731462,-0.175042007,1.563991328,1.638006333,2.902523942,3.22340122,2.692535594,2.197838788
3413,3413,3413,3413,171,-2.69,-6.22,6.24,-1.35,0.561,-0.941,0.975,-0.0122,-0.401,0,0,0,1,30,1.71E+11,-2.856358065,-6.050384096,6.469792263,-1.367019772,0.630732146,-0.835615268,0.718889815,-0.015460421,-0.487116561,0.142997554,0.325222061,0.036930606,1.663888695,1.862127958,2.276813693,2.140575287,2.1152596,1.689242949,0.440677688,-2.379617593,-0.5548138,0.55181569,-0.543897647,0.310085831,1.491359078,1.475585295,2.70733039,3.400732554,2.405013414,2.045953203
3414,3414,3414,3414,171,-4.64,-9.6,6.43,-1.39,0.758,-1.11,-1.09,-2.76,0.355,0,0,0,1,30,1.71E+11,-3.8906966,-8.696844618,6.445403673,-1.384481926,0.720455051,-1.03381078,-0.278040519,-1.557653341,0.045326857,0.09223909,0.24185372,0.025842436,1.483978787,1.758361091,1.985507276,2.220685241,2.459428371,1.732472558,-1.756068175,-2.585439655,-0.365321544,0.782101353,0.599253739,0.327875074,1.535006467,1.439616375,2.909422211,3.653103439,2.423624941,1.864062836
3415,3415,3415,3415,171,-5.27,-9.09,6,-1.24,0.349,-1.08,-1.95,-1.69,0.495,0,0,0,1,30,1.71E+11,-4.69055823,-8.989966611,6.172417925,-1.274693328,0.458581998,-1.067174532,-1.199504683,-1.632020703,0.329640837,0.065073929,0.156405475,0.015289635,1.431561646,1.626458404,1.654662458,2.396856933,2.88172089,1.804400956,-2.720714116,-2.239736071,0.15277045,0.210571846,0.780936875,0.627219456,1.8711941,1.376315301,3.255589355,3.825312211,2.476483362,2.092626347
3416,3416,3416,3416,171,-2.87,-7.78,6.2,-1.06,0.303,-1.03,0.157,0.101,1.21,0,0,0,1,30,1.71E+11,-3.634811695,-8.087861128,6.189322728,-1.111552596,0.348897844,-1.040322343,-0.4518966,-0.65821355,0.886263863,0.062640552,0.086874746,0.00863322,1.373138006,1.468243236,1.435973557,2.305183432,3.385648251,2.133003215,-1.585866535,-1.911187888,0.119845605,0.836075476,-0.170607191,0.519269882,2.65082136,1.305179933,3.181500637,3.860800589,2.481475635,2.983451307
3417,3417,3417,3417,171,-5.39,-8.82,5.52,-0.73,0.339,-0.603,-2.68,-0.585,0.941,0,0,0,1,30,1.71E+11,-4.652649896,-8.633716133,5.779098067,-0.821619272,0.341919928,-0.724432595,-1.679867411,-0.61707388,0.920871766,0.077005555,0.052659055,0.009667747,1.301269925,1.383988435,1.518776617,2.105355895,3.009448701,3.118543312,-2.636186938,-1.398053862,0.61241061,-0.357229804,0.000162175,0.198045495,3.212924566,1.266479305,2.761945485,3.694576008,2.561801319,3.288825782
3418,3418,3418,3418,171,-4.11,-9,5.99,-0.537,-0.153,-0.228,-1.55,-0.565,1.7,0,0,0,1,30,1.71E+11,-4.337965883,-8.906803621,5.908358697,-0.605343412,-0.006994952,-0.365845926,-1.608293783,-0.58781288,1.413489712,0.093300123,0.079998484,0.016125931,1.217695046,1.452594033,1.617121256,2.16341531,2.793113066,3.434875467,-2.61007757,-0.472679199,0.666034569,-0.018701251,-0.070053848,-0.002862965,2.844331333,1.250801211,2.974275735,3.346983587,2.640758458,2.637657329
3419,3419,3419,3419,171,-3.71,-9.04,6.57,-0.0791,0.0629,-0.0189,-1.23,-0.501,2.43,0,0,0,1,30,1.71E+11,-3.973806851,-9.006109808,6.313875544,-0.205462736,0.042280471,-0.115237515,-1.399805395,-0.539031572,2.056196767,0.107130036,0.148590495,0.021875757,1.190304165,1.634642176,1.649465069,2.302325559,2.765626714,3.114967812,-2.406622432,0.079351337,0.879213177,0.532998492,-0.139428893,-0.532308296,2.444611193,1.252175845,3.063470991,3.105213509,2.62111737,2.014263174
3420,3420,3420,3420,171,-3.91,-9.17,5.88,0.6,-0.0983,0.32,-1.36,-0.702,1.64,0,0,0,1,30,1.71E+11,-3.936805141,-9.128300234,6.0479554,0.406590516,-0.056827721,0.19914629,-1.377867524,-0.63060569,1.793048825,0.126379382,0.210960454,0.029688994,1.225099878,1.86006521,1.618698666,2.476791662,2.515696751,2.401005614,-2.380110382,0.834939175,0.51139162,0.2577947,-0.129719159,-0.672731742,2.046608741,1.263882863,3.084020651,3.019243926,2.560484528,1.870580457
3421,3421,3421,3421,171,-2.39,-7.59,4.1,0.686,-0.32,0.403,0.268,0.68,-0.463,0,0,0,1,30,1.71E+11,-3.039808864,-7.981401497,4.854062937,0.618907566,-0.242362222,0.346395327,-0.470783398,0.105840907,0.366621156,0.141158463,0.273157808,0.039001875,1.326563651,1.934402766,1.587332307,2.430819173,2.387855384,2.085921697,-1.028334302,1.075298591,-0.988800204,-0.439302979,-1.02217485,-0.260809593,1.749144603,1.32707349,2.994736964,3.19278457,2.678315993,1.817291311
3422,3422,3422,3422,171,-2.37,-8.57,4.37,0.589,-0.208,0.353,0.385,-0.518,-0.504,0,0,0,1,30,1.71E+11,-2.65138489,-8.420238196,4.557383043,0.596181461,-0.218137113,0.35116605,0.000863021,-0.244703516,-0.18384482,0.150653912,0.324842381,0.047701612,1.498788583,2.136597236,1.734586118,2.27960739,2.114222325,1.902126166,-0.847747293,0.958100044,-1.813246837,-0.285917977,-0.942334718,-0.166715568,1.551772306,1.622570539,2.730059263,3.083120232,2.665111236,2.303947513
3423,3423,3423,3423,171,-3.19,-7.96,5.78,0.367,-0.0562,0.354,-0.315,-0.0591,0.724,0,0,0,1,30,1.71E+11,-2.963729231,-8.077101919,5.306719167,0.422031572,-0.103972649,0.35321309,-0.173218018,-0.140410456,0.390156471,0.166423876,0.370568011,0.052529686,1.851937901,2.626717732,2.028975702,2.123555078,2.016703912,1.667028959,-0.862660449,0.817179854,-0.940031413,-0.041773576,-0.813949334,-0.44294129,1.446215319,2.182463089,2.944929509,3.232608806,2.226250748,3.037638278
3424,3424,3424,3424,171,-4.76,-8.21,6.48,0.577,-0.0483,0.422,-1.78,-0.49,1.22,0,0,0,1,30,1.71E+11,-4.00539147,-8.176185763,6.025817304,0.539788653,-0.064723845,0.402899726,-1.058760978,-0.336849429,0.914840068,0.192645104,0.395939046,0.055546645,2.226108536,3.535192181,2.76222618,2.085886401,2.104681103,1.670046436,-1.637264439,0.978969608,0.250436463,-0.325752487,-0.276373875,-0.611239771,1.523848297,2.455727879,3.367650676,3.322951068,2.441182483,3.396002817
3425,3425,3425,3425,171,-2.98,-7.56,6.19,0.722,-0.305,0.447,0.153,-0.068,0.689,0,0,0,1,30,1.71E+11,-3.410764292,-7.716780769,6.126444116,0.678247009,-0.234116759,0.434754543,-0.390925247,-0.185779397,0.772048607,0.190756844,0.398198529,0.053134603,2.439879399,2.599409409,2.440230001,2.091782578,2.324876896,1.732562102,-0.907683392,1.244267095,-0.107013206,0.094421945,-0.498962042,-0.426925241,1.635308528,2.12910607,3.314701446,3.226434249,2.566863609,2.476012721
3426,3426,3426,3426,171,-4.34,-8.13,6.67,0.953,-0.52,0.662,-1.14,-0.962,0.795,0,0,0,1,30,1.71E+11,-3.949630592,-8.024861586,6.459586924,0.887025708,-0.435662312,0.598900073,-0.803761512,-0.621947981,0.786560051,0.175919615,0.353746999,0.047119617,1.719509734,2.126270352,2.146635211,2.268969973,2.174267811,1.820424696,-1.406749173,1.744198252,0.223259074,-0.06881956,0.038409814,-0.351310053,1.672784649,1.522278473,2.907833389,3.236099701,2.448601411,2.170138931
3427,3427,3427,3427,171,-4.13,-7.27,7.24,1.09,-0.621,0.76,-0.841,-0.521,0.927,0,0,0,1,30,1.71E+11,-4.054227349,-7.462065138,6.937898168,1.041261387,-0.566324003,0.715266894,-0.824284707,-0.565223997,0.87535574,0.127909297,0.285439673,0.037323504,1.414171254,1.903079942,2.040988592,2.303687196,2.071568213,1.899828219,-1.179571394,2.099392321,0.610322434,-0.031629265,0.194110571,-0.339030231,1.644240167,1.440837128,2.886748532,3.208247941,2.343518252,2.053418752
3428,3428,3428,3428,171,-5.02,-7.39,8.21,1.23,-0.699,0.783,-1.7,-1.15,1.41,0,0,0,1,30,1.71E+11,-4.614281418,-7.408335979,7.717563227,1.184679679,-0.659859598,0.76419234,-1.306916188,-0.893817319,1.213394221,0.076623909,0.206811978,0.024441164,1.398515491,1.771604199,1.774904254,2.26231821,2.594039297,1.886861697,-1.57426535,2.38748238,1.410056446,0.020337761,0.807813014,-0.338557958,1.670006339,1.442342285,3.190145278,3.49915418,2.531629815,1.969228415
3429,3429,3429,3429,171,-3.79,-7.19,7.84,1.48,-0.918,0.864,-0.477,-1.55,0.532,0,0,0,1,30,1.71E+11,-4.136278451,-7.24555292,7.792604224,1.409087043,-0.841846656,0.836286124,-0.849525914,-1.26253498,0.782570405,0.061975582,0.129365176,0.013775539,1.411950707,1.584917541,1.503525359,2.370388763,2.964457922,2.009938206,-1.178806934,2.722862795,0.820923441,0.314462938,1.096992016,-0.114267697,2.035505681,1.389016317,3.38916759,3.634342836,2.630815732,2.495567099
3430,3430,3430,3430,172,-1.59,-4.06,7.49,1.75,-1.43,0.555,1.48,0.837,-0.433,0,0,0,1,30,1.72E+11,-2.659684952,-4.870524321,7.607139424,1.668139223,-1.256490368,0.633105566,0.434341686,-0.082778624,0.014004034,0.068024538,0.068213179,0.007703406,1.37679768,1.400210135,1.373732451,2.217222057,3.303840139,2.465767833,1.013009694,2.991150542,0.050777266,0.543009371,0.146883258,0.776955831,2.799645962,1.324275374,2.919594298,3.710917637,2.369575779,3.608331932
3431,3431,3431,3431,172,-1.66,-1.86,5.63,1.36,-1.05,0.000687,0.918,2.33,-2.86,0,0,0,1,30,1.72E+11,-2.079965021,-2.625990522,6.395360343,1.433991086,-1.110916155,0.176292558,0.700899447,1.27299341,-1.803136926,0.092626887,0.04535508,0.013366155,1.308415361,1.316057015,1.50794774,2.249884098,2.852460694,3.317537913,2.492478314,1.976819894,-0.92335294,-0.926213602,-0.790540426,1.627384067,2.991720795,1.298936516,2.896682579,3.553030846,2.730081161,3.28847843
3432,3432,3432,3432,172,-1.61,-3.27,7.86,0.97,-0.338,0.0752,0.652,0.433,-0.933,0,0,0,1,30,1.72E+11,-1.807431087,-3.106139775,7.293030958,1.081414592,-0.566015993,0.103270673,0.673949585,0.800990052,-1.252977136,0.098666186,0.086904067,0.017929765,1.250031294,1.425903727,1.628985809,2.225349663,2.643739431,3.201218251,2.387413568,1.236295863,-0.53617512,-0.171159046,-0.190221608,0.863227875,2.656457878,1.309238001,2.870175689,3.11660974,2.693262947,2.425274402
3433,3433,3433,3433,172,-3,-2.54,8.53,0.474,-0.0464,0.109,-0.81,0.796,-0.431,0,0,0,1,30,1.72E+11,-2.499004912,-2.684047204,8.051163113,0.619853747,-0.199690568,0.107409119,-0.143896985,0.798186078,-0.733267223,0.106669683,0.15209909,0.024374154,1.250596672,1.606095861,1.69299454,2.409749468,2.552580854,2.969845738,1.948125158,0.662393129,0.632919314,-0.42682919,0.283771001,0.277760226,2.181162301,1.327979166,3.203371248,3.149563056,2.579241006,1.9149527
3434,3434,3434,3434,172,-1.87,-2.2,7.64,0.253,-0.103,0.0972,0.325,0.955,-1.38,0,0,0,1,30,1.72E+11,-2.134243325,-2.323159833,7.799163156,0.34108973,-0.131524434,0.100034796,0.114525393,0.886301876,-1.142175714,0.129127008,0.229364375,0.031554293,1.327416086,1.825983072,1.655036673,2.612552766,2.548174252,2.382453091,2.333761009,0.349545596,0.181667631,-0.519696215,0.17933706,0.263008451,1.951046358,1.344799361,3.208026064,3.270733166,2.634821997,2.047952183
3435,3435,3435,3435,172,-1.68,-2.14,8.13,0.0376,0.237,0.0563,0.528,0.938,-0.917,0,0,0,1,30,1.72E+11,-1.870826405,-2.186602822,8.001931521,0.110474628,0.128282563,0.068443971,0.342402937,0.915351746,-0.999804294,0.145996353,0.292910089,0.040597106,1.450158115,1.863352417,1.634189571,2.519400133,2.311781592,2.033331889,2.58325676,-0.067931891,0.196868392,-0.220667517,0.144079518,-0.07297093,1.65238137,1.441942722,2.867833712,3.149987873,2.721164014,2.040653853
3436,3436,3436,3436,172,-2.38,-2.21,7.95,-0.262,0.465,0.0691,0.0023,0.904,-1.04,0,0,0,1,30,1.72E+11,-2.166097568,-2.204046907,7.970102827,-0.172560561,0.365665863,0.068917839,0.154962593,0.908973042,-1.025218732,0.165573511,0.355920587,0.047956111,1.647782706,2.279381115,1.70353692,2.409661689,2.05957405,1.740390037,2.394716709,-0.496704373,0.352557403,-0.455316996,0.167325136,-0.341344127,1.481802596,1.884285659,2.603568509,3.074490504,2.815750971,2.483157458
3437,3437,3437,3437,172,-3.88,-2.49,8.28,-0.501,0.431,0.0184,-1.27,0.777,-0.589,0,0,0,1,30,1.72E+11,-3.159994127,-2.417242795,8.160037136,-0.422134382,0.411725941,0.03242744,-0.630374566,0.834815657,-0.749411541,0.182846822,0.401837265,0.051978585,2.193443759,3.109145518,2.099444385,2.186034198,1.931550136,1.58827974,1.595695415,-0.702969853,1.177616971,-0.9320411,0.414044164,-0.381642883,1.371357912,2.55631051,3.181694099,3.287137891,2.459913616,3.131507837
3438,3438,3438,3438,172,-2.26,-2.76,7.44,-0.886,0.389,0.00619,0.529,0.795,-1.26,0,0,0,1,30,1.72E+11,-2.638085179,-2.672789681,7.718729907,-0.77461554,0.39570432,0.013475429,0.008589525,0.812442725,-1.072240322,0.198627313,0.434544372,0.053804047,2.659996572,3.534461345,2.480910509,2.115940691,2.196349138,1.554332759,1.938891666,-0.984195704,0.410270733,-0.662461381,0.094926497,-0.312460393,1.499027769,2.881330672,3.303759427,3.116323627,2.795426281,3.252963169
