,Unnamed: 0,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),SPM/RPM,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman,Acceleration x (m/s^2)_kalman_max_freq,Acceleration y (m/s^2)_kalman_max_freq,Acceleration z (m/s^2)_kalman_max_freq,Gyroscope x (rad/s)_kalman_max_freq,Gyroscope y (rad/s)_kalman_max_freq,Gyroscope z (rad/s)_kalman_max_freq,Linear Acceleration x (m/s^2)_kalman_max_freq,Linear Acceleration y (m/s^2)_kalman_max_freq,Linear Acceleration z (m/s^2)_kalman_max_freq
414,414,21.0,0.9,-10.6,-2.5,-1.61,1.72,-0.87,-5.11,-7.74,-9.15,90.0,21000000000.0,1.5401387380716325,-10.224961395469153,-0.3169550053678245,-1.4623919962605267,1.3705934813671092,-0.6318112681503661,-3.2675067620370664,-7.586838291833295,-9.263532897667769,2.3536811437373912,0.054989365887473454,2.1119506520422973,1.0692976476539222,1.2741071365556342,0.9356038759227459,0.3404139935486053,0.15385725255447802,0.23704908670789265
415,415,21.1,-2.42,-11.5,-0.517,-1.8,1.19,-0.74,-3.43,-4.45,-8.89,90.0,21100000000.0,-0.01494211082910546,-10.770760732663708,-0.4112665204473853,-1.728399304844634,1.2501613967037728,-0.710282462731165,-3.3391450722914446,-6.279316924350175,-9.06663172364862,2.2704970287301967,0.1216990064555925,2.1563214019968036,1.7111281580723157,1.5487749816887773,1.2581194543750072,0.3472140549416843,0.18890343658430284,0.1591091176319981
416,416,21.1,-0.919,-8.97,-0.56,-1.98,0.455,-0.962,-3.08,-2.69,-7.0,90.0,21100000000.0,-0.3699506652317041,-9.999918292993943,-0.4813871384584956,-1.9266399790626396,0.7198932348251145,-0.8928576231976956,-3.224895930843731,-4.783190004038554,-7.9772428392843935,2.2290979615324087,0.13341738317808802,1.9822208218941593,1.8573976678813213,1.6411471495526626,1.5638146103624455,0.3371270275082964,0.17419199888452863,0.17758289797464788
417,417,21.2,-0.412,-7.92,0.862,-1.79,0.0525,-0.649,-2.43,-3.95,-7.71,90.0,21200000000.0,-0.38646274195777935,-9.109578204419568,0.15195469115352667,-1.8189788811209424,0.27482963886421663,-0.7159833975125022,-2.8744507440132314,-4.43589329840315,-7.836370455659374,2.206313591644878,0.10770800540544682,1.7510567095745233,2.0829497883554557,1.7412858204076493,1.9459547272174271,0.40168512641393633,0.1620286188669893,0.34056620707525254
418,418,21.2,0.453,-9.64,-0.268,-1.33,0.0959,-0.862,-4.16,-3.48,-6.11,90.0,21200000000.0,-0.05681963885805536,-9.336633331078419,-0.04603356653392951,-1.433703764310091,0.1555070797972565,-0.8218917959369878,-3.4412098832598788,-4.03745044114332,-6.9263444371287575,2.4499451575042652,0.10102901482088202,2.25154598278828,2.70180922804554,2.253542536717181,2.4108708307495688,0.44317903359271044,0.11169976866468627,0.37004606035164417
419,419,21.3,-1.24,-9.52,1.04,-1.2,0.628,-0.855,-4.69,-5.1,-5.86,90.0,21300000000.0,-0.5214349519787056,-9.415126371094967,0.4659785318827471,-1.2495644525705958,0.4705977879131925,-0.8459057717599455,-3.9917631388471664,-4.480350557053171,-6.364239627660488,2.5660364825357744,0.08492333109918067,2.209514714833016,2.1977408949595687,3.1648047419517966,2.70568856322099,0.4101181208709342,0.11465298966963179,0.2804562519522106
420,420,21.3,-1.81,-11.4,1.07,-0.655,0.563,-0.5529999999999999,-5.36,-6.38,-5.07,90.0,21300000000.0,-1.0274330580272562,-10.264781039601274,0.7507453628800193,-0.7810965311792621,0.5322179376811017,-0.6334560509249927,-4.594976831216266,-5.2721772324836484,-5.6820038616374005,2.367248572893379,0.10124268390133823,2.0548009936048968,1.8902078683727854,2.974360535597403,2.650503470518994,0.4075179576010365,0.16463670617079385,0.20058224196541083
421,421,21.4,-2.59,-12.7,1.86,-0.108,0.7290000000000001,-0.189,-7.47,-8.1,-4.17,90.0,21400000000.0,-1.641027153340004,-11.3072128418096,1.2737050937809418,-0.2507518141207409,0.6634456984407313,-0.3110842666345384,-5.8624862038533205,-6.450892429746713,-4.884977425808889,2.446751272091962,0.13571548440556294,2.028578668662783,1.5240985716914455,2.193526751001614,1.796408730721605,0.44574959275689724,0.18355578686047067,0.20710290934732198
422,422,21.4,-4.98,-14.4,2.94,0.659,0.792,0.35600000000000004,-4.52,-6.48,-2.29,90.0,21400000000.0,-2.9521864338343624,-12.631126460440269,2.059282296060301,0.466057792284348,0.7491745232057535,0.17276367451448016,-5.270625236314378,-6.4630252810912046,-3.517080295391165,2.5106939809861197,0.13649822442250897,1.9810079294880794,1.3798352598148542,2.0698439364934926,1.5336514419331215,0.4351198889558609,0.1732181920922883,0.24088549475166668
423,423,21.5,-2.53,-12.2,5.43,2.42,-0.0153,1.34,-0.259,-12.0,-14.2,90.0,21500000000.0,-2.7864008103529003,-12.446576251825311,3.648412016056184,2.005603643544545,0.2393704650174288,1.0193807093785447,-3.0611535049282903,-8.770990066788388,-9.148395075765023,2.172327137672657,0.10885267547439442,2.0209774860216685,1.3544671959985486,1.5400257375873563,1.4246671618242959,0.5073391870177515,0.10183388547008736,0.28464101313147167
424,424,21.5,2.01,-16.6,-5.83,2.78,-2.51,1.36,-1.62,-11.9,-8.68,90.0,21500000000.0,-0.9029337455257088,-14.224511546484035,-0.8201991824796558,2.6157642729152086,-1.5940983726765032,1.26643787459144,-2.4257931634886543,-10.075248118548755,-8.901488938239279,2.1453790125580436,0.05571018352891115,1.7967764340395578,0.972082816400764,1.2986439855697767,1.0624980598515108,0.567181044212082,0.04531753859642599,0.34027669936536453
425,425,21.6,1.02,-15.7,0.204,2.51,-0.789,1.07,-2.83,-10.1,-9.52,90.0,21600000000.0,-0.14782955552517818,-14.856116356724735,-0.33733897885062386,2.532430715116213,-1.0572035279043066,1.1239580715491384,-2.603995516780957,-10.085565548930518,-9.227526502896184,2.546999908074459,0.039592222242351954,2.1617755552076185,0.8418544866906291,1.0730963813487586,0.7740343950581492,0.4854461658447262,0.13700795954377123,0.2441218458374633
426,426,21.6,-0.175,-12.9,-0.52,2.09,-0.386,1.35,-2.09,-4.04,-9.63,90.0,21600000000.0,-0.1584989373840015,-14.018771341924529,-0.4234547759482308,2.1838316241186093,-0.6095989731385159,1.2879102702205167,-2.377390632889291,-7.565605969388253,-9.439683450672383,2.1592483280194044,0.10849413574383199,2.0757139487477176,1.587548466632263,1.6173662441646595,1.1474635357134257,0.46402850324036243,0.19293773151512986,0.15686852712361468
427,427,21.7,0.795,-5.95,-0.503,1.56,-0.974,1.29,-2.24,-0.484,-10.0,90.0,21700000000.0,0.2159242918087405,-10.564813054818204,-0.4609564982833637,1.6923035555825179,-0.8526065619767464,1.2894259602692897,-2.316819324313076,-4.613795993848946,-9.735044551335816,1.9569187255507026,0.13411644765380895,1.9802812678099215,1.8996341816083055,1.7029546555278554,1.4495515595054382,0.45936328040340546,0.19380276322043247,0.1681108680329483
428,428,21.7,1.11,-2.35,-1.01,0.862,-1.64,0.74,-2.56,-1.21,-9.74,90.0,21700000000.0,0.5670130032644123,-7.048339469927639,-0.7198038572323818,1.0380926188708983,-1.3776945152987512,0.8909176669368104,-2.424030194468968,-3.1949993400316714,-9.737656609056938,2.2094055699681032,0.11409178503133241,1.8384466304049454,2.157601076302233,1.689302989255459,1.770597195157889,0.47892418800725983,0.17560479298092022,0.2969863939284606
429,429,21.8,1.39,-3.06,-0.958,-0.209,-1.22,0.23,-1.26,-1.69,-8.37,90.0,21800000000.0,0.8901863452264831,-5.341071107472642,-0.8321017798127882,0.05548617600962735,-1.2725330130926051,0.4115424763940239,-1.9108450078937351,-2.567673855707926,-9.016720210396542,2.3404854204323833,0.10230911176171983,2.2707553231467803,2.264855251806568,2.096472748515115,2.156495371729958,0.5754846535119235,0.11616213088929264,0.3469161057119758
430,430,21.8,2.98,-3.92,0.184,-1.28,-0.193,-0.0879,-8.33,-12.4,5.01,90.0,21800000000.0,1.7108215235140394,-4.732760406786752,-0.3530591065698249,-0.9967670939411593,-0.5526263420777978,0.04928807658718165,-4.740853371757725,-6.666060208205007,-1.622779066564363,2.489743298247664,0.07879615641905721,2.2522199672637138,2.444598739193606,3.151192468368732,2.810447973823463,0.571123639172833,0.11830374262812464,0.30396132744236576
431,431,21.9,-3.94,-15.2,13.3,-0.968,-0.898,-0.654,-7.91,-10.7,-3.29,90.0,21900000000.0,-0.5081624143414287,-9.213418723976735,6.083695706150419,-0.9741009852399946,-0.7829451924878911,-0.4608191079704188,-6.1380327746600205,-8.347518228065884,-2.501625495913016,2.511664902384663,0.09948255252771092,2.182500111943482,2.0455314546650567,3.0288655710255763,2.732408492796269,0.5364651950319953,0.16812575444635092,0.22333477043512664
432,432,21.9,-3.18,-13.3,4.88,0.59,-0.3720000000000001,0.495,-0.524,-4.7,-4.4,90.0,21900000000.0,-1.5573487584088406,-10.962741017452583,5.516211655559953,0.2582819577508618,-0.5088987515105401,0.2324532845043918,-3.662978044450053,-6.8271312851699175,-3.5023205705796685,2.263655619617427,0.13920755050497594,2.1051427387271073,1.6041120461946674,2.4637907931720235,1.9552267826430003,0.5633386755723178,0.18426550031043534,0.19753711187912015
433,433,22.0,4.28,-7.26,3.76,0.287,0.48,0.341,-4.18,-12.9,-5.2,90.0,22000000000.0,0.7348813916797938,-9.377727464903106,4.688243092521615,0.28090941399504604,0.1505667713125849,0.3111841172505836,-3.890917078776875,-9.358471407368173,-4.397222584652457,2.3510403271442035,0.14170601429247187,1.9862435448049613,1.35058173752472,2.190385436689241,1.5082478800493881,0.5387650081601857,0.18579247570797125,0.23743842512519467
434,434,22.0,0.129,-15.5,3.23,0.0822,1.31,-0.117,-2.47,-3.88,-12.4,90.0,22000000000.0,0.4969618126853942,-11.998457754877226,4.000752258655083,0.12434273380328313,0.9237563518711815,0.0006146564387437548,-3.264478366973378,-7.074892473848883,-8.615746981132737,2.151521508255223,0.12284545595460158,2.133128216449038,1.3580727342053414,1.668049440818557,1.501007081500735,0.5912753640671655,0.13488432306923162,0.261443100280114
435,435,22.1,1.47,-6.45,-4.49,-1.06,1.01,-0.34600000000000003,-3.86,-9.29,-9.76,90.0,22100000000.0,0.8790577860245667,-9.623357378774312,-0.002225228013152502,-0.8088219093518204,0.9812695267482506,-0.2507910323379985,-3.527025528951992,-7.998210772808941,-9.218920132271046,2.0803052047199584,0.0746905073492704,1.791875022744178,1.1532885423519599,1.3109282813178251,1.1907033283723958,0.6952083200498554,0.04964682218301751,0.35764371296310954
436,436,22.1,-0.362,-12.5,-1.18,-1.44,1.42,-0.7879999999999999,-3.47,-6.61,-7.85,90.0,22100000000.0,0.3917149760633339,-10.854747260171909,-0.5574888454327449,-1.3061383894288157,1.273845076385926,-0.6404381242524595,-3.5018847362717618,-7.4195660375024035,-8.497317699430303,2.4907989222550913,0.030835211098002295,2.1076954763895075,0.6887854521135821,1.0041947413657788,0.7608297739684098,0.5918746774831348,0.11008138405297622,0.2718117945336989
437,437,22.2,-0.486,-10.4,0.6940000000000001,-1.81,1.47,-0.743,-5.1,-4.92,-8.4,90.0,22200000000.0,0.04705085789082897,-10.660085733441024,0.03252740735878912,-1.7031398619998537,1.4046546555554686,-0.7148280332460168,-4.206444659220227,-6.377677549499091,-8.446018169684878,2.089819421709269,0.0869620103967559,1.9641515589092982,1.4546588153128897,1.478976533750588,1.101605990126378,0.5724491274278452,0.192093093863294,0.17511982553607738
438,438,22.2,-2.42,-9.41,-0.103,-1.96,0.867,-0.993,-3.33,-2.56,-7.33,90.0,22200000000.0,-0.9217191375185432,-10.12496778045802,-0.03136718749671842,-1.905524559735029,1.0461096351265229,-0.9165910260293589,-3.8200470781523785,-4.786363532954354,-7.85772860749305,2.2725851975875386,0.13880182410973974,1.939300701047891,1.8443859156236908,1.446144680675913,1.393721011612867,0.5773589023206328,0.1919979358659391,0.1408014240907442
439,439,22.3,-0.493,-7.69,0.536,-1.6,-0.257,-0.75,-2.71,-4.05,-7.1,90.0,22300000000.0,-0.753368241135419,-9.082643442425752,0.2361189107552651,-1.6647963480872898,0.17710673228778062,-0.7957596284971677,-3.3306614115501536,-4.479426848284825,-7.458305131692248,2.2152769036381725,0.12422103493648445,1.777377011966536,1.9715754522089857,1.6282023349134602,1.6799359825580276,0.5685274008472961,0.1723422431573594,0.23960505651532024
440,440,22.3,0.381,-9.64,0.333,-1.49,0.0513,-0.8859999999999999,-3.44,-3.66,-5.99,90.0,22300000000.0,-0.3079206371523059,-9.321228396645497,0.28179364427116577,-1.5270712064424996,0.0932101726118227,-0.8612125388633924,-3.3788654642328995,-4.137867023974355,-6.6843135586616125,2.161155640275983,0.10288601265251535,2.0636950011234396,2.0149259757058617,1.771042694698395,2.127420281081611,0.6939051591726239,0.1359941508114828,0.33640862424359563
441,441,22.4,-0.18,-9.6,1.1,-1.26,0.424,-0.972,-5.17,-4.77,-5.71,90.0,22400000000.0,-0.25768832681754944,-9.440560912543287,0.6675382409081818,-1.316641048951809,0.3138035197010013,-0.9415686326035309,-4.168521735100073,-4.401357590319534,-6.170721172079777,2.621019173360957,0.08643010440775076,2.1804319896859408,3.1701942595591546,2.805097196668656,2.5649786701865622,0.704253264934202,0.12203729750556144,0.3274706492881253
442,442,22.4,-1.8,-11.0,1.1,-0.799,0.28800000000000003,-0.616,-5.11,-6.33,-5.78,90.0,22400000000.0,-0.8633285289108898,-10.108102128397167,0.8714229821958321,-0.9087824864427226,0.29659595427044394,-0.7054279819870047,-4.583590661906409,-5.205269259711835,-5.964759428477434,2.5969045255704715,0.09874073290560156,2.1795445396915762,2.198784540742826,2.9886726560922963,2.775655537663389,0.6310219177026167,0.14721079860250794,0.2064793320747042
443,443,22.5,-1.72,-12.6,0.965,-0.159,0.448,-0.327,-7.76,-7.64,-4.02,90.0,22500000000.0,-1.1997292222777305,-11.174796430867893,0.9155399920017796,-0.31801553573856245,0.3975625681169985,-0.4309475134448572,-5.983972138828671,-6.220132571964848,-4.939613389789943,2.2416969285626407,0.1211282937175194,1.9082520546153534,1.7435539325584732,2.824528233967021,2.3971171577856665,0.6550874090429701,0.16288245868301118,0.1629674665948026
444,444,22.5,-4.58,-13.8,2.89,0.603,0.779,0.29600000000000004,-5.78,-7.48,-2.55,90.0,22500000000.0,-2.5271054780854625,-12.298554148512268,1.8464021055763984,0.4076689616178775,0.6519312053599682,0.0963202904496256,-5.894047176323238,-6.745280301580269,-3.679970325705341,2.2993393998107443,0.12710324212390187,1.8966559079552059,1.4737598017283793,2.375718389327614,1.611108546915215,0.6767044632383216,0.1867732222086708,0.20306531070823414
445,445,22.6,-3.05,-13.2,4.94,2.42,-0.115,1.39,-1.33,-11.1,-15.4,90.0,22600000000.0,-2.732437467944671,-12.684431440703635,3.3048833931950243,1.9932204102532611,0.14048886163927876,1.0346488983060635,-3.8818988904488663,-8.560448530835615,-9.857979445533124,2.350361259175907,0.12397271085615658,2.009953871877443,1.4328365156757745,1.7395260135354706,1.5502460915909655,0.6987950054607242,0.1574008320842092,0.2337474106932057
446,446,22.6,1.6,-15.8,-7.33,2.88,-1.93,1.45,-3.78,-11.1,-8.24,90.0,22600000000.0,-1.0311611015463618,-14.018097223612864,-1.7089479307702256,2.691929899134533,-1.2402551202680372,1.335910383045697,-3.8369747848636298,-9.619004247678538,-9.005089667318051,2.056243674625419,0.08852008246104437,1.8068787564996658,1.2907863909978967,1.4179746246984621,1.258909514328476,0.8358066540251451,0.07164226615291971,0.3173371656392009
447,447,22.7,-0.584,-15.0,0.168,2.45,-0.977,0.932,-5.08,-9.37,-9.36,90.0,22700000000.0,-0.855568348026465,-14.438415387029405,-0.8240580794226595,2.5013090695710374,-1.0646985444309365,1.042947073607695,-4.384986413427372,-9.515212316446828,-9.192174280862613,2.445577584564004,0.03884589679838336,1.9453987103340544,0.7028829700043726,1.082616042271673,0.7887471397746078,0.77744929852241,0.08979753986129865,0.2709472307309731
448,448,22.7,-1.74,-12.6,-0.721,1.91,-1.07,1.51,-3.09,-4.07,-9.15,90.0,22700000000.0,-1.202869996642141,-13.65145435858885,-0.7754712042775338,2.0354061185430155,-1.0682339536844214,1.381708758497001,-3.814066616031037,-7.245496719245732,-9.169942642868811,2.2851858439773323,0.06792907006476769,1.9295154483181076,1.2379087686049115,1.3301493279959309,0.9573715958413059,0.7151481652272292,0.18189635399858894,0.18931701224102795
449,449,22.8,0.611,-6.92,-0.534,1.28,-1.56,1.43,-2.4,0.121,-9.12,90.0,22800000000.0,-0.4905933243784986,-10.769954714126019,-0.6616292415056578,1.4402081900352584,-1.3961772523571343,1.4167352062030412,-3.190648092405697,-4.174936371119316,-9.14361618903326,2.192960466862113,0.12663642794155047,2.0134136441335944,1.7719232452466294,1.4946005232366915,1.228890766745205,0.7020577220519184,0.2040782690685562,0.1360296940637859
450,450,22.8,1.92,-2.56,-0.735,0.6509999999999999,-1.79,0.807,-3.63,-1.02,-9.11,90.0,22800000000.0,0.4560066869376911,-7.2555608309329775,-0.6962199998584865,0.8183770492409405,-1.6588052528863204,0.9744835369914754,-3.384344912835663,-2.8598712932866,-9.125895820057767,2.1678281028970323,0.12556554256529398,1.8320717094630772,1.9221193044784037,1.6335460865820015,1.5537498016472868,0.6583849041757178,0.18653584956598185,0.18470498756107612
451,451,22.9,1.26,-3.78,-1.07,-0.19,-1.48,0.402,-2.75,-1.01,-8.74,90.0,22900000000.0,0.7717215261301,-5.767795043468043,-0.8724391533859052,0.023858853028600132,-1.5395656562146918,0.5592511785767658,-3.1046817122362547,-2.0887935763506897,-8.922477445402857,2.2651296940498615,0.10237574070018679,1.9983563897419983,1.954100833736715,1.6385908198226167,1.8722512150032191,0.8032143943210819,0.1615988708409639,0.2945934710785536
452,452,22.9,2.54,-4.12,-1.09,-1.16,-0.693,0.1,-6.93,-9.15,4.6,90.0,22900000000.0,1.4660951478177542,-5.062431690685454,-0.975008549069193,-0.9089245506499692,-0.9750176112100384,0.2261482325879213,-4.791147049962131,-5.032100294773708,-1.7943392553107564,2.5678520943248437,0.09581774910559797,2.2565073308197756,2.96272308208949,2.55227468413804,2.253727147779892,0.8554499049664628,0.13131711952913436,0.316546370344556
453,453,23.0,-1.5,-12.7,11.9,-1.52,-0.474,-0.836,-12.6,-13.2,-1.42,90.0,23000000000.0,0.3013587644221314,-8.331806909667867,5.094932918406061,-1.3904017422683237,-0.6409047008230684,-0.5442465566309362,-8.233830787959615,-8.436707577552571,-1.5970128203191123,2.5042384810754017,0.09501046513123378,2.213914263869821,2.220562234526386,3.1972701493117834,2.8302692237522082,0.7765218649191693,0.12506086414061865,0.21151012836187047
454,454,23.0,-6.69,-16.7,5.63,0.887,-0.728,0.34,-0.262,-2.85,-4.88,90.0,23000000000.0,-2.444031920341367,-11.913937397639849,5.347191132056829,0.40400358387408697,-0.6989858115478751,0.09711300624276288,-4.719295289652832,-6.1080127158890685,-3.327582338245165,2.1216389283943293,0.10503443061389253,1.919784056482681,1.8474762331103933,2.831863190606986,2.5575750557194095,0.809619572645309,0.18157765339049375,0.16498041239797948
455,455,23.1,5.66,-6.27,2.15,0.381,0.618,0.502,-7.01,-11.9,-5.29,90.0,23100000000.0,0.7382869810064276,-9.497965606461683,3.839870732689693,0.3858786608978976,0.17927065877041334,0.3907846364202495,-5.7291967832581285,-8.522273659661204,-4.362036576596124,2.438797034810013,0.13761762619168166,1.9883153298790686,1.5024250410524638,2.3754783840350533,1.7208339290867865,0.8294440324779835,0.1993327051489371,0.19112509025111807
456,456,23.1,-1.59,-15.3,2.15,0.327,1.42,-0.0231,-2.79,-3.42,-11.3,90.0,23100000000.0,-0.1759927239575193,-11.981613253853045,3.043178744410844,0.3394871113788597,1.0066740739552549,0.0905868393803076,-4.4333951245180865,-6.395504375851767,-8.019263142354225,2.312528862800228,0.1344098212684552,2.036878086286136,1.3692811293936096,1.9524462295384455,1.5204001457388923,0.8344266247505567,0.1789403677448326,0.22725555109231843
457,457,23.2,2.35,-6.84,-3.73,-0.8290000000000001,0.525,-0.26,-3.86,-7.78,-9.65,90.0,23200000000.0,0.8159226975260514,-9.780668895925976,-0.15004630895716087,-0.5811846471594274,0.6854607407447824,-0.16369994674533184,-4.180602768460831,-6.972600677159422,-8.87887744622113,2.129744680175866,0.10197464519008996,1.971396275919419,1.2896551713978546,1.4648597219441706,1.3022018335588184,0.9735962496010022,0.10625388334970223,0.2838919992770958
458,458,23.2,1.02,-11.5,-2.02,-1.46,1.51,-1.01,-6.4,-7.81,-8.4,90.0,23200000000.0,0.8960604628893568,-10.516654279966074,-1.031638707811591,-1.2736189121276331,1.235320079198337,-0.7775362346373931,-5.15906692460875,-7.321651939759517,-8.62644534790132,2.421611170978361,0.05225592659772453,1.8226246594046103,0.8677259877097819,1.1608202817523356,0.8844879184037432,0.9871079832029143,0.07470472621409148,0.30113226042962593
