,Unnamed: 0,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Still,Walk,Run,Cycle,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman,Acceleration x (m/s^2)_kalman_max_freq,Acceleration y (m/s^2)_kalman_max_freq,Acceleration z (m/s^2)_kalman_max_freq,Gyroscope x (rad/s)_kalman_max_freq,Gyroscope y (rad/s)_kalman_max_freq,Gyroscope z (rad/s)_kalman_max_freq,Linear Acceleration x (m/s^2)_kalman_max_freq,Linear Acceleration y (m/s^2)_kalman_max_freq,Linear Acceleration z (m/s^2)_kalman_max_freq
6204,6204,310.0,-7.51,-10.4,2.34,-0.521,0.48700000000000004,-1.9,-0.569,-4.14,-0.7190000000000001,0,0,0,1,310000000000.0,-7.2086266000000006,-8.693527794,3.90998512,-0.48393231299999995,0.688506443,-1.937661488,0.007882990999999999,-3.3226607269999997,0.24453138300000002,0.052968029266731685,0.3027729706077904,0.07602405642604218,2.4224274095355867,2.6769119472454506,2.0893465002912337,3.1232439536095105,3.0829574943413065,2.3032612091936797
6205,6205,310.0,-8.32,-3.41,2.91,-0.812,0.369,-1.8,-1.94,3.53,0.207,0,0,0,1,310000000000.0,-7.591172005,-6.197672892999999,3.484030025,-0.740353237,0.499067343,-1.832013509,-0.74160579,-0.144492483,0.22599206600000002,0.04668456587999852,0.285511169115403,0.07957624708909926,2.476798635073125,2.598617954061533,2.0401371890665656,2.940764854686465,3.173406216004662,2.161776024380343
6206,6206,310.0,-13.5,-14.5,3.37,-0.21899999999999997,-0.745,-0.599,-7.63,-7.02,0.9329999999999999,0,0,0,1,310000000000.0,-9.625047943,-10.11956087,3.435457579,-0.33285839899999997,-0.23855468300000002,-0.885740553,-3.3920597110000004,-3.333256753,0.575231674,0.04948377474119722,0.2812269266023535,0.08418318110657821,2.5666822910985037,2.8553174683979012,2.2558183181203737,3.0095790733460572,3.1621548713969068,2.2291987104044377
6207,6207,310.0,-5.72,-9.58,4.84,0.312,-0.395,0.188,-0.00872,-2.05,2.22,0,0,0,1,310000000000.0,-8.280892472,-9.864680816,4.033738598,0.171169295,-0.331312941,-0.061701226,-2.090248929,-2.7381001869999997,1.387695304,0.04657394347184042,0.2738919378396913,0.08833474332159019,2.649517399303039,2.8553150248759875,2.3968559344874927,3.1370863360169725,2.959676197462694,2.4869569697435145
6208,6208,310.0,-6.33,-8.04,3.83,0.603,-0.105,0.713,-0.461,-0.73,0.9590000000000001,0,0,0,1,310000000000.0,-7.609376325,-9.002730448,3.946953773,0.508692424,-0.19712935899999998,0.53284117,-1.463361294,-1.806771399,1.1759333570000001,0.04505141544883259,0.27246872365471836,0.09078995584177262,2.49204993523412,2.644477400277226,2.4133892024765444,3.1528038917844956,2.889864191690908,2.694960626246859
6209,6209,310.0,-7.66,-8.86,3.51,0.41700000000000004,-0.191,0.165,-1.6,-1.78,0.47600000000000003,0,0,0,1,310000000000.0,-7.626801432000001,-8.93530668,3.7608282969999998,0.437024717,-0.193495191,0.250542447,-1.515935906,-1.794355185,0.8301883859999999,0.04775112744141862,0.26883043561178793,0.09430964674585177,2.4047632188553987,2.529773547395833,2.298651489600373,3.1608808640527672,2.8247836737270924,2.895097900980897
6210,6210,311.0,-6.73,-7.5,3.04,0.512,-0.415,0.7170000000000001,-0.598,-0.585,-0.25,0,0,0,1,311000000000.0,-7.318113682999999,-8.257290512,3.4537832,0.495626157,-0.324827968,0.608524062,-1.162740846,-1.233473145,0.296609432,0.045928953873819255,0.283753704239248,0.09915934599153918,2.2754099370519696,2.3360988145077086,2.0786462926850726,2.9537790642882045,2.834303981347536,3.042400938427552
6211,6211,311.0,-8.12,-8.94,3.46,0.8240000000000001,-0.735,1.18,-1.73,-2.44,-0.139,0,0,0,1,311000000000.0,-7.594130696000001,-8.579791475,3.4564313330000003,0.7522863940000001,-0.568023753,1.047101711,-1.3810056880000001,-1.793043462,0.081432129,0.04690531995751891,0.30423354752827136,0.09826388152813133,2.201279870071508,2.3847524271214087,1.9336419039729469,2.8461752796104673,2.8794457944698353,2.913488885395081
6212,6212,311.0,-8.5,-7.02,4.78,1.04,-0.244,1.16,-1.47,-3.0,-0.625,0,0,0,1,311000000000.0,-7.905939701,-7.84297065,4.020220678,0.977166158,-0.37590629600000003,1.133745177,-1.415248124,-2.3528130330000003,-0.267523036,0.04913577687870531,0.32164852783266595,0.10042533020263279,2.2335589667750084,2.4493564572300044,1.9246350107276178,2.9528880659505314,2.7644556155801903,2.9734093129035757
6213,6213,311.0,-5.73,-6.02,3.1,1.07,-1.02,1.22,1.2,-0.738,-1.4,0,0,0,1,311000000000.0,-7.156960146,-6.981828146000001,3.6282420839999996,1.049726046,-0.757796947,1.199941234,-0.40897664100000003,-1.603885309,-0.826930884,0.052654970456159834,0.36313856114875215,0.09742831288826595,2.2684633287101854,2.6697471923748313,1.878552409757419,3.086323875999415,2.8827854980443135,2.8627302888788835
6214,6214,311.0,-7.94,-5.77,4.61,1.11,-0.963,1.24,-0.9359999999999999,-1.14,-0.455,0,0,0,1,311000000000.0,-7.426490082999999,-6.409379692999999,4.046433186000001,1.096836774,-0.879464228,1.230684235,-0.611759907,-1.38874178,-0.643208778,0.058834116743691295,0.3719426933094666,0.09681387334397674,2.2897063407007114,2.6754018333738245,1.8627186397367015,3.107232176342096,2.7964580191298665,2.567936868783613
6215,6215,311.0,-7.93,-5.14,5.98,1.37,-1.7,1.14,-1.02,-1.24,0.214,0,0,0,1,311000000000.0,-7.599803023,-5.809744745,4.870058157,1.3103438509999998,-1.3659694759999998,1.161088849,-0.768838822,-1.319757426,-0.21977470899999998,0.05756530060647253,0.3481188171599627,0.0936648881085927,2.2938903867351246,2.8086418483707853,1.8824681648070858,3.045116009356097,2.5124997040665886,2.1828712947845785
6216,6216,311.0,-5.83,-4.71,4.11,1.42,-2.08,0.9740000000000001,0.6579999999999999,-1.58,-2.55,0,0,0,1,311000000000.0,-6.9906196210000004,-5.2902427439999995,4.546302723999999,1.396052146,-1.7893264480000002,1.017507992,-0.219832718,-1.4404543140000001,-1.3708323980000001,0.05982586110150724,0.3373322222267338,0.09621578321988718,2.2120715047243684,2.649763135831341,1.849980500395909,3.0337580907613635,2.6373901828690633,2.0469534376166942
6217,6217,311.0,-4.36,-3.56,5.0,1.23,-0.812,0.915,1.64,-1.17,-2.38,0,0,0,1,311000000000.0,-6.085134865,-4.4729034180000005,4.739560283,1.266264165,-1.2098581959999999,0.9388385229999999,0.49577684899999996,-1.3150213640000001,-1.8693293830000002,0.052472300755415896,0.29307063888595997,0.09232497213897152,2.3014746533012143,2.757792860848447,1.885349530351622,2.8757225683290306,2.4161614301089345,1.9381650544171263
6218,6218,311.0,-5.61,-2.22,6.93,0.705,0.39899999999999997,0.9209999999999999,0.381,-0.457,-0.633,0,0,0,1,311000000000.0,-5.921588879,-3.408667499,5.672603132000001,0.827574542,-0.255947432,0.925148399,0.451614058,-0.917083043,-1.258621716,0.04756958695216247,0.2800171186278015,0.0891755018548519,2.3040062840573996,2.9688790587020035,2.157750953572491,2.8744151480492035,2.4392892155476296,2.0977180306848844
6219,6219,311.0,-4.02,-0.0239,4.16,-0.0058,0.237,0.596,2.25,1.26,-3.27,0,0,0,1,311000000000.0,-5.267043526,-1.8097568819999998,5.028292413,0.176200776,0.036326846,0.672544347,1.143580698,0.092617636,-2.252179065,0.04919975789717046,0.2897124501074689,0.0855434475428595,2.175667495132865,2.8873807425746225,2.2647272509666228,3.127061104436115,2.587181320368078,2.506907494704146
6220,6220,311.0,-0.524,1.07,3.8,-0.698,0.53,-0.27399999999999997,5.93,2.41,-3.46,0,0,0,1,311000000000.0,-3.6344419119999998,-0.449405266,4.505087151000001,-0.5070831889999999,0.329031394,-0.053878587,2.985255659,1.167387223,-2.848804486,0.044718544131974305,0.2840980902557654,0.07851769095431557,2.0723047202186606,2.7770395782529236,2.2374299611488646,3.1574040611827896,2.4887707497544227,2.8462535670676
6221,6221,311.0,-3.39,-1.92,4.38,-0.9359999999999999,1.32,-0.878,3.35,-0.126,-2.5,0,0,0,1,311000000000.0,-3.55030267,-1.1440909320000001,4.451804893,-0.842328793,0.916588258,-0.68634839,3.125598643,0.567532308,-2.676506084,0.05491044007089161,0.2844316300211159,0.07989972986963227,2.0431175684309983,2.5516787432928125,2.0897936428784467,3.185880072712026,2.4632929172399534,3.205544864981632
6222,6222,311.0,-7.58,-3.95,4.24,-1.01,1.62,-1.47,-0.418,-1.46,-1.98,0,0,0,1,311000000000.0,-4.937363571000001,-2.469558007,4.361584072,-0.973382256,1.333649279,-1.287759756,1.762124877,-0.372808853,-2.332454082,0.054872368710834785,0.2830834310550374,0.06579332057999412,1.9801719877338466,2.3372289002667186,1.9065002421063109,2.991363365154987,2.555463570921736,3.0460849334839613
6223,6223,311.0,-7.79,-4.18,6.23,-0.9079999999999999,0.795,-1.85,-0.534,-0.778,0.5770000000000001,0,0,0,1,311000000000.0,-5.919268700000001,-3.2775436630000003,5.157457276000001,-0.922278833,1.014277855,-1.719249555,0.878642771,-0.560730842,-0.8952756270000001,0.0569435068745791,0.274228073510905,0.05581437740630061,2.234507942563159,2.478888740790655,1.943432647269976,2.884568642300435,2.493596532349118,3.076433196867075
6224,6224,311.0,-8.04,-6.48,5.38,-0.857,0.175,-2.1,-0.929,-2.16,0.19399999999999998,0,0,0,1,311000000000.0,-6.649244981,-4.790333381,5.25225195,-0.871256248,0.5166602339999999,-2.0114553980000003,0.183114365,-1.302449562,-0.35720786,0.059859531984873406,0.28242316184364613,0.043214912276535684,2.489741951167453,2.7258487373208427,2.200175621649557,2.958421416662974,2.534515301485582,2.802727339457574
6225,6225,311.0,-3.83,-8.78,2.38,-1.19,-0.255,-2.0,2.77,-3.51,-2.59,0,0,0,1,311000000000.0,-5.678833472999999,-6.674988647,4.028783336,-1.120389555,0.059133893,-2.002663983,1.1784727609999999,-2.3262805930000003,-1.46013663,0.060849209249516936,0.30077934520771044,0.038208598811272636,2.572622510607445,2.826820962589015,2.3745454561989803,2.853160113155804,2.5263883756103196,2.596095505086943
6226,6226,311.0,-5.38,-5.43,3.34,-1.55,-0.0409,-1.96,0.57,0.848,-1.29,0,0,0,1,311000000000.0,-5.575972131,-6.086875625,3.7353881369999997,-1.456177281,-0.000177367,-1.9699216519999998,0.944350125,-0.85409363,-1.3760944880000001,0.0646978758426674,0.30363582432785896,0.03820003672899399,2.45590334853734,2.9171335176769464,2.3481926720616375,2.8561594386887785,2.4831656889388345,2.3579287123726935
6227,6227,311.0,-9.21,-10.9,5.07,-1.3,-0.757,-1.52,-3.87,-3.76,0.915,0,0,0,1,311000000000.0,-6.8268398029999995,-8.360519253,4.303881441000001,-1.33410754,-0.448906342,-1.6246304619999998,-0.908071827,-2.20181238,-0.244366147,0.06692416707673451,0.30236215758513596,0.053083921847966724,2.1802185563729726,2.7859082780749738,2.1437731496111225,2.8441892125490837,2.4709021301072203,2.3853664562608157
6228,6228,311.0,-10.6,-14.1,6.52,-0.354,-0.491,-0.484,-5.73,-6.57,2.61,0,0,0,1,311000000000.0,-8.125598291000001,-11.07175934,5.247862552,-0.568045816,-0.47386416,-0.749256645,-2.763409643,-4.227716818,1.165600545,0.06343398540417507,0.2878352254935208,0.06433427552711467,2.1767027760228634,2.8251876188248524,1.9005008146245859,2.771839203222844,2.4694186340561903,2.2607219037813753
6229,6229,311.0,-5.28,-6.78,4.41,0.307,-0.354,0.6,-0.529,0.7829999999999999,0.35700000000000004,0,0,0,1,311000000000.0,-7.146115816,-9.044400223,4.8909653230000005,0.11589863800000001,-0.40279530399999997,0.286226798,-1.903673751,-1.903816402,0.766177406,0.060940057988128,0.2566036407156408,0.06936050673216447,2.4014789611859055,2.87741025820605,2.0745455468833875,2.736781306639788,2.2900251839833436,2.1722006603728157
6230,6230,312.0,-7.7,-9.85,2.89,0.687,-0.599,0.813,-2.77,-2.56,-1.45,0,0,0,1,312000000000.0,-7.336768062000001,-9.424952993,4.038631237,0.56227708,-0.519127341,0.6904975090000001,-2.237010904,-2.208145156,-0.328544276,0.05405070307153252,0.24559143010161041,0.07784172004612908,2.442352003920907,2.9219586797098454,2.216211915643347,2.893046268637343,2.170555871559055,2.3205242066710348
6231,6231,312.0,-7.61,-10.5,2.93,0.49700000000000005,-0.275,0.747,-2.46,-3.55,-1.69,0,0,0,1,312000000000.0,-7.430817192,-9.932788191,3.5663970739999997,0.5112558770000001,-0.37438140000000003,0.7338601790000001,-2.322810641,-2.8304786539999998,-1.001060441,0.0555388279345514,0.2646621288098476,0.08673415357713321,2.3047188924565405,2.704328640328677,2.205658320244969,3.1213502321826985,2.2602561858573837,2.792774535297315
6232,6232,312.0,-7.95,-7.65,5.23,0.43700000000000006,-0.32899999999999996,0.975,-2.55,-1.03,0.409,0,0,0,1,312000000000.0,-7.609524887999999,-8.85443521,4.27502783,0.453216756,-0.347474237,0.9189223120000001,-2.410226485,-1.995441808,-0.304535104,0.058226121707305074,0.2719816642149404,0.09741850243305519,2.114800821979971,2.372256579050316,2.061916379469184,3.3370327953585988,2.0832712262187947,3.14796975021358
6233,6233,312.0,-7.63,-7.43,2.49,0.675,-0.718,1.49,-1.93,-1.34,-2.67,0,0,0,1,312000000000.0,-7.616572659,-8.181554471,3.514674755,0.626564738,-0.567163276,1.357194372,-2.225449271,-1.691457075,-1.473000106,0.054622822913670606,0.3009646450480992,0.10298571089631574,1.9030029102507267,2.30000658290817,1.7410299038540735,3.090247408548458,2.255276995917758,3.1331748284422045
6234,6234,312.0,-7.08,-6.51,3.96,0.669,-0.589,1.38,-1.17,-0.981,-1.58,0,0,0,1,312000000000.0,-7.431879117,-7.391938692,3.704366168,0.659732581,-0.580110516,1.3746964869999998,-1.8193430519999998,-1.361957017,-1.525854696,0.061344829975097624,0.31167350099796026,0.11065849470155721,1.7697604039271644,2.3659954246119668,1.3923442618550679,2.9177203068909425,2.145289223949753,3.1883020572267893
6235,6235,312.0,-5.15,-7.15,2.81,0.841,-1.46,1.94,0.861,-2.36,-3.28,0,0,0,1,312000000000.0,-6.646434212999999,-7.277650727,3.3234006160000003,0.8014130009999999,-1.101807266,1.808537209,-0.7880249509999999,-1.824835353,-2.392347071,0.05617142679902383,0.34271352490933626,0.11131101076637116,1.949093628754088,2.537150242164919,1.4571681261980733,2.8010065282430485,2.133992632545807,3.040160777282968
6236,6236,312.0,-6.97,-6.25,5.59,1.4,-1.5,1.74,-1.09,-2.32,-1.21,0,0,0,1,312000000000.0,-6.757808625,-6.792204781000001,4.2888846869999995,1.269274488,-1.337900378,1.755938517,-0.904216186,-2.0544857640000003,-1.808304972,0.06678686435534459,0.3699337485019916,0.1068261706078718,2.4028124729057874,2.816949686754399,1.863716506791996,3.075729859770367,2.1313803811764243,2.5935450527446062
6237,6237,312.0,-7.04,-4.59,3.1,1.19,-1.89,1.38,-1.38,-1.59,-4.32,0,0,0,1,312000000000.0,-6.854941621,-5.751918155,3.782465577,1.207312811,-1.6652466680000002,1.467425498,-1.087283967,-1.839063775,-3.0490030889999997,0.06586356643058448,0.3855766116992642,0.11690544064823959,2.5119846795067096,2.7607965033996416,2.104736349658086,2.8778034670523507,2.044561682274079,2.4963187402287303
6238,6238,312.0,-4.94,-4.58,1.81,0.85,-1.08,1.44,0.364,-2.34,-6.13,0,0,0,1,312000000000.0,-6.195800151,-5.198322523,2.9422712160000004,0.92803361,-1.318247125,1.4463779159999999,-0.528872082,-2.071390954,-4.57091833,0.06731548029422542,0.4017566510527198,0.11420882012782492,2.382793450191207,2.759983661777165,2.1479010958045075,2.846695728914161,2.193950520717786,2.182434233045381
6239,6239,312.0,-4.6,-1.85,5.46,0.46299999999999997,0.929,1.38,0.621,-0.24100000000000002,-2.69,0,0,0,1,312000000000.0,-5.64651022,-3.616627947,4.014726686,0.564558751,0.014171892,1.395436357,-0.086434729,-1.222481214,-3.641804097,0.07355040272483135,0.362077095073968,0.11226521497231337,2.301753393105713,2.7142828978964673,2.008395525032593,2.8680068431083976,1.8926189891018113,1.9713106548694468
6240,6240,312.0,-2.99,-0.33799999999999997,1.43,-0.513,0.33399999999999996,0.9259999999999999,2.63,0.945,-6.5,0,0,0,1,312000000000.0,-4.732113625,-2.067855974,2.913732685,-0.277671812,0.20380169899999998,1.035168672,0.9587704440000001,-0.21723372800000001,-5.05366262,0.0704532139652687,0.3361332019455745,0.1172738310146285,2.335158938287011,2.7738533910749563,2.025480321675975,2.778341663909448,1.9284909067684397,2.1884331650649247
6241,6241,312.0,-4.22,-0.484,3.86,-0.9540000000000001,1.73,-0.007859999999999999,1.76,0.9329999999999999,-3.78,0,0,0,1,312000000000.0,-4.5558390730000005,-1.319667468,3.316806057,-0.806296595,1.108702466,0.23469909100000003,1.267060285,0.31622861,-4.42451349,0.059864529142829914,0.30587800418477673,0.10712503625735352,2.29283586196199,2.804470837935456,2.1137401985270197,2.6471153905234215,1.956842907755683,2.2822564366321147
6242,6242,312.0,-3.5,-0.764,7.42,-1.06,1.45,-0.861,2.97,1.17,0.307,0,0,0,1,312000000000.0,-4.192409018,-1.057178947,5.064608614,-1.004593635,1.311061779,-0.606192264,1.922302002,0.7121958270000001,-2.0872952280000003,0.054695447303665164,0.2778373671651518,0.09911848750807889,2.1777578325520923,2.566504494653902,2.108780513901623,2.865821290580444,1.8508702099061782,2.6261791149250002
6243,6243,312.0,-4.49,-5.63,4.07,-1.15,1.7,-1.5,2.42,-2.97,-2.35,0,0,0,1,312000000000.0,-4.294842643,-3.217307322,4.640943739,-1.1182446659999998,1.54166781,-1.292142634,2.113801755,-0.99555514,-2.217063043,0.058409732120021436,0.27257944586256727,0.09216490248194051,2.030427981876262,2.2657465153127245,1.9911679752607379,3.1753952875965004,1.8971884230036562,3.0587107700971683
6244,6244,312.0,-7.97,-5.98,4.73,-1.22,1.44,-1.9,-0.863,-2.37,-0.978,0,0,0,1,312000000000.0,-5.559867399,-4.522359644,4.678878283,-1.197777662,1.481387815,-1.758641135,0.968414971,-1.6330034009999999,-1.6050050180000002,0.0593607205345096,0.2782385845686247,0.090870106684789,1.9231259689727582,2.170373783222677,1.8199847594779905,3.2510114693650976,1.9962012978297794,3.135297967220771
6245,6245,312.0,-4.67,-5.21,2.89,-1.26,0.64,-2.25,2.31,-0.551,-2.19,0,0,0,1,312000000000.0,-5.253566431,-4.8471900880000005,3.916885105,-1.246411248,0.9825191670000001,-2.135733189,1.484617874,-1.131185348,-1.893974095,0.058051164229046874,0.26370437206446795,0.07810350569291209,2.008368357054685,2.2595049711464394,1.6623545467618899,3.036571788858565,1.7766717375238932,2.952769210526212
6246,6246,312.0,-6.42,-8.01,2.46,-1.42,0.35200000000000004,-2.12,0.0999,-2.26,-2.07,0,0,0,1,312000000000.0,-5.655064211,-6.341251561,3.2963082000000004,-1.3820898959999999,0.608677005,-2.1236587069999997,0.951818684,-1.6547138,-1.9809253009999999,0.0583615558214518,0.2983916950690385,0.08795582658763217,2.244775003207038,2.544644973135762,1.5734977878923677,2.783783000754645,1.9476209898915546,3.069145182156396
6247,6247,312.0,-6.02,-8.1,3.55,-1.59,0.0403,-2.26,-0.145,-1.35,-0.45,0,0,0,1,312000000000.0,-5.780678645,-7.172056679,3.4043711119999998,-1.544594511,0.271679657,-2.228293463,0.529794736,-1.51339181,-1.224696538,0.06626518833250013,0.3309684286198352,0.07622376901065925,2.534123706888982,2.6751535265689816,1.9090991293880766,2.8531565745568224,1.9797977523385586,2.540942847744171
6248,6248,312.0,-13.0,-15.6,5.01,-0.986,-0.036000000000000004,-1.44,-7.77,-8.03,1.59,0,0,0,1,312000000000.0,-8.265639115,-11.15328395,4.088307251,-1.10799153,0.089252804,-1.623319785,-2.663725033,-4.535703474,0.16567468800000001,0.0658453439741923,0.34329289736086405,0.07349610408623856,2.8170078666722005,2.9689485269099127,2.3506879152055444,2.728353053970207,1.703298299835772,2.1595955546553403
6249,6249,312.0,-11.1,-11.2,6.12,-0.0693,0.0446,-0.32799999999999996,-6.3,-3.25,2.96,0,0,0,1,312000000000.0,-9.241253769,-11.17535178,4.953730032,-0.29613998199999997,0.062777636,-0.6292300670000001,-4.062858023,-3.939412175,1.545983174,0.07423178911188015,0.3990305645675897,0.08299683858898203,2.7250409838226948,3.1407750144139417,2.5140382158673167,2.632303182478121,2.0759029316839523,2.074637599606253
6250,6250,313.0,-4.8,-7.62,2.43,0.6579999999999999,-0.8220000000000001,0.845,0.0451,0.195,-0.977,0,0,0,1,313000000000.0,-7.712531187000001,-9.495859794,3.878718306,0.449625238,-0.46181735,0.5021639,-2.482235176,-2.0219296030000002,0.29970915600000003,0.0749228613875103,0.3988120176534752,0.10566477340350547,2.6474183172005152,3.0345265707580587,2.375066378762575,2.4900718288138197,2.0083738898546972,2.2223595718446325
6251,6251,313.0,-3.53,-6.74,2.1,0.639,-0.395,0.637,1.52,0.7559999999999999,-1.71,0,0,0,1,313000000000.0,-6.272863352999999,-8.194035119,3.1210528010000003,0.59764242,-0.422200571,0.605643525,-0.942291415,-0.7335646920000001,-0.693023725,0.07742628801211676,0.36868928757262437,0.10668422227181037,2.654962278716266,3.0302356467071725,2.2403577431392314,2.5478364155472004,1.8573136668649601,2.1507550028597278
6252,6252,313.0,-7.98,-8.78,4.1,0.292,0.0635,0.65,-2.75,-1.51,0.111,0,0,0,1,313000000000.0,-6.860476361,-8.470835532,3.538046548,0.358749285,-0.134223042,0.639684765,-1.637845136,-1.09366453,-0.29586139300000003,0.07567845906089955,0.33861398538652976,0.10819148409066008,2.4356623659381293,2.710701954493327,2.155762961394315,2.6884485051642906,1.8682453328792865,2.3283035349779753
6253,6253,313.0,-10.9,-12.3,5.37,0.6659999999999999,0.0385,1.55,-5.23,-5.43,1.27,0,0,0,1,313000000000.0,-8.250919468,-10.27967234,4.318388085,0.598899483,-0.031813537999999995,1.338303735,-3.020001927,-3.104796227,0.47762468,0.06043316295893187,0.29279150944788657,0.10483371162699694,2.156706623394354,2.5556719681111155,1.9803504290181482,2.708263934345268,1.7590587252352639,2.4862712785301513
